Iteration,new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
86,1,2,1,1,1,0,1,0,0,1,122.382
87,4,1,1,1,1,0,0,0,1,1,21.586
88,2,1,1,0,1,0,0,0,0,1,44.846
89,4,3,1,1,0,0,1,0,1,1,41.596
90,3,1,1,1,1,0,0,0,1,1,28.428
91,4,2,1,1,1,0,0,0,0,1,31.096
92,1,1,1,0,1,0,1,0,1,1,84.826
93,4,1,1,1,0,0,0,0,1,1,22.248
94,2,1,1,1,1,0,0,0,0,1,41.95
95,4,3,1,1,1,0,1,0,1,1,40.78
96,3,2,1,0,1,0,0,0,1,1,39.338
97,4,1,1,1,0,0,1,0,0,1,22.646
98,1,1,1,1,1,0,0,0,1,1,78.442
99,4,1,1,1,1,0,0,0,0,1,21.694
100,4,3,1,0,1,0,0,0,1,1,38.466
101,4,1,1,1,1,0,0,0,0,1,21.694
102,4,1,1,1,1,0,0,0,0,1,21.694
103,4,1,1,1,1,0,0,0,0,1,21.694
104,4,1,1,1,1,0,0,0,0,1,21.694
105,4,1,1,1,1,0,0,0,0,1,21.694
106,4,1,1,1,1,0,0,0,0,1,21.694
107,4,1,1,1,1,0,0,0,0,1,21.694
108,4,1,1,1,1,0,0,0,0,1,21.694
109,4,1,1,1,1,0,0,0,0,1,21.694
110,4,1,1,1,1,0,0,0,0,1,21.694
111,4,1,1,1,1,0,0,0,0,1,21.694
112,2,1,1,1,1,0,0,0,0,1,41.95
113,3,1,1,1,1,0,0,0,0,1,28.7
114,4,2,1,1,1,0,0,0,0,1,31.096
115,4,1,1,1,1,0,0,0,0,1,21.694
116,1,1,1,1,0,0,0,0,1,1,80.746
117,4,1,1,1,1,0,0,0,0,1,21.694
118,2,3,1,1,1,0,0,0,0,1,82.356
119,4,1,1,1,1,0,0,0,1,1,21.586
120,3,2,1,0,1,0,0,0,1,1,39.338
121,4,1,1,1,0,0,0,0,1,1,22.248
122,4,1,1,1,1,0,0,0,1,1,21.586
123,1,1,1,1,1,0,0,0,1,1,78.442
124,4,3,1,1,1,0,0,0,1,1,36.978
125,2,1,1,0,1,0,0,0,1,1,44.722
126,4,2,1,1,0,0,0,0,1,1,28.574
127,3,1,1,1,1,0,0,0,1,1,28.428
128,4,1,1,1,1,0,0,0,1,1,21.586
129,1,3,1,0,1,0,0,0,1,1,141.194
130,4,1,1,1,0,0,0,0,1,1,22.248
131,4,2,1,1,1,0,0,0,1,1,28.22
132,2,1,1,1,1,0,0,0,1,1,41.722
133,3,1,1,1,1,0,0,0,1,1,28.428
134,4,1,1,0,1,0,0,0,1,1,23.266
135,4,3,1,1,0,0,0,0,1,1,37.192
136,1,1,1,1,1,1,0,1,1,1,86.438
137,4,2,1,1,1,0,0,0,1,1,28.22
138,4,1,3,1,1,0,0,0,1,1,23.048
139,2,1,1,0,1,0,0,0,1,1,44.722
140,3,1,1,1,0,0,0,1,1,1,31.674
141,4,3,1,1,1,1,0,0,1,1,36.92
142,4,1,3,1,1,0,0,0,1,1,23.048
143,1,2,1,1,1,0,0,0,1,1,102.73
144,4,1,1,0,1,0,0,0,1,1,23.266
145,4,1,1,1,0,1,0,1,1,1,23.984
146,2,1,3,1,1,0,0,0,1,1,42.604
147,4,3,1,1,1,0,0,0,1,1,36.978
148,3,1,1,1,1,0,0,0,1,1,28.428
149,4,2,1,0,1,0,0,1,1,1,31.78
150,1,1,1,1,0,1,0,0,1,0,80.552
151,4,1,3,1,1,0,0,0,1,1,23.048
152,4,1,1,1,1,0,0,0,1,1,21.586
153,2,3,1,1,1,0,0,0,1,1,71.616
154,4,1,1,0,1,0,0,1,1,0,24.644
155,3,1,1,1,0,1,0,0,1,1,29.314
156,4,2,3,1,1,0,0,0,1,1,29.14
157,4,1,1,1,1,0,0,0,1,1,21.586
158,1,1,1,1,1,0,0,0,1,1,78.442
159,4,3,2,0,1,0,0,1,1,0,40.928
160,2,1,1,1,0,1,0,0,1,1,42.918
161,4,1,1,1,1,0,0,0,1,1,21.586
162,3,2,3,1,1,0,0,0,1,1,38.396
163,4,1,1,1,1,0,0,0,1,0,21.556
164,4,1,2,0,1,0,0,1,1,0,24.882
165,1,3,1,1,1,1,1,0,1,0,149.054
166,4,1,1,1,0,0,0,0,1,0,22.452
167,2,1,1,1,1,0,0,0,1,0,41.64
168,4,2,3,1,1,0,0,0,1,0,29.412
169,3,1,1,0,1,0,0,1,1,0,33.512
170,4,1,2,1,1,1,1,0,1,0,23.092
171,4,1,1,1,0,0,0,0,1,0,22.452
172,1,3,1,1,1,0,0,0,1,0,135.81
173,4,1,1,1,1,0,0,0,1,0,21.556
174,4,2,3,1,1,0,1,0,1,0,31.274
175,2,1,1,0,1,1,0,1,1,0,49.038
176,4,1,2,1,0,0,0,0,1,0,23.148
177,3,1,1,1,1,0,0,0,1,0,28.77
178,4,3,1,1,1,0,0,0,1,0,36.91
179,1,1,1,1,1,0,1,0,1,0,79.166
180,4,2,3,0,1,1,0,1,1,0,31.4
181,4,1,1,1,0,0,0,0,1,0,22.452
182,2,1,2,1,1,0,0,0,1,0,42.288
183,4,1,1,1,1,0,0,0,1,0,21.556
184,3,3,1,1,1,0,1,0,1,0,56.224
185,4,1,1,0,1,1,0,1,1,0,24.768
186,4,1,1,1,0,0,0,0,1,0,22.452
187,1,2,3,1,1,0,0,0,1,0,104.082
188,4,1,2,1,1,0,0,0,1,0,22.394
189,2,1,1,1,1,0,1,0,1,0,42.138
190,4,3,1,0,1,0,0,1,1,0,40.908
191,3,1,1,1,0,1,0,0,1,0,29.604
192,4,1,1,1,1,0,0,0,1,0,21.556
193,4,2,3,1,1,0,0,0,1,0,29.412
194,1,1,2,1,1,0,1,0,1,0,79.702
195,4,1,1,0,1,0,0,1,1,0,24.644
196,2,1,1,1,1,1,0,0,1,0,41.828
197,4,3,1,1,0,0,0,0,1,0,37.512
198,3,1,1,1,1,0,0,0,1,0,28.77
199,4,2,3,1,1,0,1,0,1,0,31.274
200,4,1,2,0,1,0,0,1,1,0,24.882
201,1,1,1,1,1,1,0,0,1,0,78.566
202,4,1,1,1,0,0,0,0,1,0,22.452
203,4,3,1,1,1,0,0,0,1,0,36.91
204,2,1,1,1,1,0,1,0,1,0,42.138
205,3,2,3,0,1,0,0,1,1,0,42.51
206,4,1,2,1,1,1,0,0,1,0,22.854
207,4,1,1,1,0,0,0,0,1,0,22.452
208,1,1,1,1,1,0,0,0,1,0,78.274
209,4,3,1,1,1,0,1,0,1,0,40.818
210,4,1,1,1,1,0,0,1,1,0,22.996
211,2,2,3,0,1,1,0,0,1,0,58.482
212,3,1,1,1,0,0,0,0,1,0,29.42
213,4,1,2,1,1,0,0,0,1,0,22.394
214,4,1,1,1,1,0,0,0,1,0,21.556
215,1,3,1,1,1,0,1,0,1,0,149.216
216,4,1,1,0,1,1,0,1,1,0,24.768
217,4,2,3,1,0,0,0,0,1,0,30.104
218,2,1,1,1,1,0,0,0,0,0,41.756
219,4,1,2,1,1,0,0,0,1,0,22.394
220,3,1,1,1,1,0,1,0,1,0,29.006
221,4,3,1,0,1,1,0,1,1,0,40.784
222,1,1,1,1,0,0,0,0,1,0,80.744
223,4,2,3,1,1,0,0,0,0,0,32.598
224,4,1,1,1,1,0,0,0,1,0,21.556
225,2,1,2,1,1,0,1,0,1,0,42.836
226,4,1,1,1,1,0,0,0,1,0,21.556
227,4,1,1,1,1,0,0,0,1,0,21.556
228,4,1,1,1,1,0,0,0,1,0,21.556
229,4,1,1,1,1,0,0,0,1,0,21.556
230,4,1,1,1,1,0,0,0,1,0,21.556
231,4,1,1,1,1,0,0,0,1,0,21.556
232,4,1,1,1,1,0,0,0,1,0,21.556
233,4,1,1,1,1,0,0,0,1,0,21.556
234,4,1,1,1,1,0,0,0,1,0,21.556
235,4,1,1,1,1,0,0,0,1,0,21.556
236,4,1,1,1,1,0,0,0,1,0,21.556
237,4,1,1,1,1,0,0,0,1,0,21.556
238,4,1,1,1,1,0,0,0,1,0,21.556
239,4,1,1,1,1,0,0,0,1,0,21.556
240,4,1,1,1,1,0,0,0,1,0,21.556
241,4,1,1,1,1,0,0,0,1,0,21.556
242,4,1,1,1,1,0,0,0,1,0,21.556
243,4,1,1,1,1,0,0,0,1,0,21.556
244,4,1,1,1,1,0,0,0,1,0,21.556
245,3,1,1,1,1,0,0,0,1,0,28.77
246,4,1,1,1,1,0,0,0,1,0,21.556
247,4,1,1,1,1,0,0,0,1,0,21.556
248,1,3,1,1,1,0,0,0,1,0,135.81
249,4,1,1,1,1,0,0,0,1,0,21.556
250,4,1,1,0,1,0,0,1,1,0,24.644
251,2,2,3,1,1,1,0,0,0,0,61.912
252,4,1,2,1,0,0,0,0,1,0,23.148
253,3,1,1,1,1,0,0,0,1,0,28.77
254,4,1,1,1,1,0,0,0,1,0,21.556
255,4,3,1,1,1,0,1,0,1,0,40.818
256,1,1,1,0,1,1,0,1,1,0,92.812
257,4,2,3,1,0,0,0,0,0,0,33.148
258,4,1,1,1,1,0,0,0,1,0,21.556
259,2,1,2,1,1,0,0,0,1,0,42.288
260,3,1,1,1,1,0,1,0,1,0,29.006
261,4,3,1,1,1,0,0,0,1,0,36.91
262,4,1,1,0,1,1,0,1,0,0,24.688
263,1,1,1,1,0,0,0,0,1,0,80.744
264,4,2,3,1,1,0,0,0,1,0,29.412
265,4,1,1,1,1,0,0,0,1,0,21.556
266,2,1,2,1,1,0,1,0,1,0,42.836
267,4,1,1,0,1,0,0,1,1,0,24.644
268,3,3,1,1,1,1,0,0,0,0,57.912
269,4,1,1,1,0,0,0,0,1,0,22.452
270,4,1,1,1,1,0,0,0,1,0,21.556
271,1,2,3,1,1,0,0,0,1,0,104.082
272,4,1,1,1,1,0,1,0,1,0,79.142
273,4,1,2,0,1,0,0,1,1,0,24.882
274,2,1,1,1,1,1,0,0,0,0,41.818
275,4,3,1,1,0,0,0,0,1,0,37.512
276,4,1,1,1,1,0,0,0,1,0,21.556
277,3,1,1,1,1,0,0,0,1,0,28.77
278,4,2,3,1,1,0,1,0,1,0,31.274
279,1,1,1,1,1,0,0,1,1,0,86.092
280,4,1,2,0,1,1,0,0,0,0,24.032
281,4,1,1,1,0,0,0,0,1,0,22.452
282,2,1,1,1,1,0,0,0,1,0,41.64
283,4,3,1,1,1,0,0,0,1,0,36.91
284,4,1,1,1,1,0,1,0,1,0,79.142
285,3,2,3,1,1,0,0,0,1,0,38.846
286,4,1,1,0,1,1,0,1,0,0,24.688
287,4,1,2,1,0,0,0,0,1,0,23.148
288,1,1,1,1,1,0,0,0,1,0,78.274
289,4,1,1,1,1,0,0,0,1,0,21.556
290,2,3,1,1,1,0,1,0,1,0,80.074
291,4,1,1,1,1,0,0,0,1,0,21.556
292,4,2,3,0,1,1,0,1,1,0,31.4
293,3,1,1,1,0,0,0,0,0,0,29.396
294,4,1,2,1,1,0,0,0,1,0,22.394
295,4,1,1,1,1,0,0,0,1,0,21.556
296,1,1,1,1,1,0,1,0,1,0,79.166
297,4,3,1,1,1,0,0,0,1,0,36.91
298,4,1,1,0,1,1,0,1,1,0,24.768
299,2,2,3,1,0,0,0,0,0,0,62.928
