Iteration,new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
72,1,0,2,0,1,0,4096,5,337.4748
73,1,1,2,0,0,0,4096,9,337.4748
74,1,2,1,0,0,0,4096,1,165.9102
75,1,1,2,0,1,0,4096,0,31.8582
76,1,1,2,0,0,0,4096,0,31.1622
77,1,1,1,0,0,0,4096,0,32.509
78,1,0,2,0,1,0,4096,9,337.4748
79,1,1,2,0,0,0,4096,0,31.1622
80,1,2,2,0,0,0,4096,5,165.0282
81,1,1,1,0,0,0,4096,1,337.4748
82,1,1,2,0,1,0,4096,0,31.8582
83,1,0,2,0,0,0,4096,0,164.1756
84,1,1,2,0,0,0,4096,9,337.4748
85,1,2,1,0,0,0,2048,0,337.4748
86,1,1,2,0,1,0,4096,5,337.4748
87,1,1,2,0,0,0,4096,1,337.4748
88,1,0,2,0,0,0,4096,0,164.1756
89,1,1,1,0,0,0,2048,0,32.4476
90,1,1,2,0,1,0,4096,9,337.4748
91,1,2,2,0,0,0,4096,0,337.4748
92,1,1,2,0,0,0,2048,5,337.4748
93,1,1,1,0,0,0,4096,0,32.509
94,1,0,2,0,0,0,4096,1,337.4748
95,1,1,2,0,1,0,4096,0,31.8582
96,1,2,2,0,0,0,2048,9,165.0488
97,1,1,2,0,0,0,4096,0,31.1622
98,1,1,1,0,0,0,4096,5,337.4748
99,1,0,2,0,1,0,2048,0,165.0044
100,1,1,2,0,0,0,4096,1,337.4748
101,1,1,2,0,0,0,4096,0,31.1622
102,1,1,2,0,0,0,4096,0,31.1622
103,1,1,2,0,0,0,4096,0,31.1622
104,1,1,2,0,0,0,4096,0,31.1622
105,1,1,2,0,0,0,4096,0,31.1622
106,1,1,2,0,0,0,4096,0,31.1622
107,1,1,2,0,0,0,4096,0,31.1622
108,1,1,2,0,0,0,4096,0,31.1622
109,1,1,2,0,0,0,1024,0,31.2326
110,1,1,2,0,0,0,4096,0,31.1622
111,1,1,2,0,0,0,4096,0,31.1622
112,1,1,2,2,0,0,4096,0,31.8124
113,1,1,2,0,0,0,4096,0,31.1622
114,1,2,2,0,0,0,1024,9,166.7386
115,1,1,2,0,0,0,4096,0,31.1622
116,1,1,2,2,0,0,2048,5,337.4748
117,1,0,2,0,0,0,4096,1,337.4748
118,1,1,1,0,0,0,4096,0,32.509
119,1,1,2,0,1,0,1024,0,31.9844
120,1,2,2,2,0,0,4096,0,337.4748
121,1,1,2,0,0,0,4096,9,337.4748
122,1,1,1,0,0,0,2048,5,337.4748
123,1,0,2,0,0,0,4096,0,164.1756
124,1,1,2,2,1,0,4096,1,337.4748
125,1,2,2,0,0,0,1024,0,337.4748
126,1,1,2,0,0,0,4096,0,31.1622
127,1,1,1,0,0,0,2048,9,337.4748
128,1,0,2,0,1,0,4096,0,167.101
129,1,1,2,2,0,0,4096,5,337.4748
130,1,1,2,0,0,0,4096,0,31.1622
131,1,2,1,0,0,0,1024,1,168.5756
132,1,1,2,0,0,0,4096,0,31.1622
133,1,1,2,0,1,0,2048,0,31.7862
134,1,0,2,2,0,0,4096,9,337.4748
135,1,1,2,0,0,0,4096,0,31.1622
136,1,1,1,0,0,0,4096,5,337.4748
137,1,2,2,0,1,0,1024,0,337.4748
138,1,1,2,0,0,0,4096,1,337.4748
139,1,1,2,1,0,0,2048,0,32.2072
140,1,0,2,2,0,0,512,0,164.1168
141,1,1,1,0,0,0,4096,9,337.4748
142,1,1,2,0,1,0,4096,0,31.8582
143,1,2,2,0,0,0,4096,5,165.0282
144,1,1,2,1,0,0,1024,0,31.9878
145,1,1,2,0,0,0,4096,1,337.4748
146,0,0,1,0,0,1,512,0,166.5286
147,1,1,2,2,0,0,2048,0,31.4314
148,1,1,2,0,1,0,4096,9,337.4748
149,1,2,2,1,0,0,4096,0,337.4748
150,0,1,2,0,0,1,4096,5,337.4748
151,1,1,1,0,0,0,1024,0,32.4778
152,1,0,2,0,0,0,512,1,337.4748
153,1,1,2,2,1,0,4096,0,31.862
154,0,1,2,0,0,1,2048,0,32.1222
155,1,2,2,1,0,0,4096,9,166.6352
156,1,1,1,0,0,0,4096,0,32.509
157,1,1,2,0,0,0,4096,5,337.4748
158,1,0,2,0,1,0,1024,0,164.829
159,0,1,2,2,0,1,512,1,337.4748
160,1,1,2,0,0,0,4096,0,31.1622
161,1,2,2,1,0,0,4096,0,337.4748
162,1,1,1,0,0,0,2048,9,337.4748
163,1,1,2,0,1,0,4096,0,31.8582
164,0,0,2,0,0,1,4096,5,337.4748
165,1,1,2,2,0,0,1024,0,31.7042
166,1,1,2,0,0,0,512,1,337.4748
167,1,2,1,1,0,0,4096,0,337.4748
168,1,1,2,0,1,0,4096,0,31.8582
169,0,1,2,0,0,1,2048,9,337.4748
170,1,0,2,0,0,0,4096,0,164.1756
171,1,1,2,2,0,0,4096,5,337.4748
172,1,1,1,0,0,0,1024,0,32.4778
173,1,2,2,1,1,0,512,1,163.4228
174,0,1,2,0,0,1,4096,0,32.164
175,1,1,2,0,0,0,4096,0,31.1622
176,1,0,2,0,0,0,2048,9,337.4748
177,1,1,1,2,0,0,4096,0,337.4748
178,1,1,2,0,1,0,4096,5,337.4748
179,0,2,2,1,0,1,1024,0,337.4748
180,1,1,2,0,0,0,4096,1,337.4748
181,1,1,2,0,0,0,512,0,31.6822
182,1,0,1,0,0,0,4096,0,166.614
183,1,1,2,2,1,0,2048,0,32.0026
184,0,1,2,0,0,1,4096,9,337.4748
185,1,2,2,0,0,0,4096,5,165.0282
186,1,1,2,1,0,0,1024,0,31.9878
187,1,1,1,0,0,0,4096,1,337.4748
188,1,1,2,0,1,0,512,0,31.376
189,0,0,2,2,0,1,4096,0,164.0186
190,1,1,2,0,0,0,2048,0,31.8866
191,1,2,2,0,0,0,4096,9,167.429
192,1,1,1,1,0,0,4096,5,337.4748
193,1,1,2,0,1,0,1024,0,31.9844
194,0,1,2,0,0,1,4096,1,337.4748
195,1,0,2,2,0,0,512,0,164.1168
196,1,1,2,0,0,0,4096,0,31.1622
197,1,1,1,0,0,0,2048,0,32.4476
198,1,2,2,1,1,0,4096,9,167.6246
199,0,1,2,0,0,1,4096,5,337.4748
200,1,1,2,0,0,0,1024,0,31.2326
201,1,0,2,2,0,0,4096,1,337.4748
202,1,1,1,0,0,0,512,0,32.4742
203,1,1,2,0,1,0,4096,0,31.8582
204,0,2,2,1,0,1,2048,0,337.4748
205,1,1,2,0,0,0,4096,9,337.4748
206,1,1,2,0,0,0,4096,5,337.4748
207,1,0,1,2,0,0,1024,0,337.4748
208,1,1,2,0,1,0,4096,1,337.4748
209,0,1,2,0,0,1,512,0,31.1982
210,1,2,2,1,0,0,4096,0,337.4748
211,1,1,2,0,0,0,2048,0,31.8866
212,1,1,1,0,0,0,4096,9,337.4748
213,1,0,2,2,1,0,4096,0,167.6958
214,0,1,2,0,0,1,1024,5,337.4748
215,1,1,2,0,0,0,4096,1,337.4748
216,1,2,2,1,0,0,512,0,337.4748
217,1,1,1,0,0,0,4096,0,32.509
218,1,1,2,0,1,0,2048,0,31.7862
219,0,0,2,2,0,1,4096,9,337.4748
220,1,1,2,0,0,0,4096,0,31.1622
221,1,1,2,0,0,0,1024,5,337.4748
222,1,2,1,1,0,0,4096,1,337.4748
223,1,1,2,0,1,0,512,0,31.376
224,0,1,2,0,0,1,4096,0,32.164
225,1,0,2,2,0,0,2048,0,163.4202
226,1,1,2,0,0,0,4096,0,31.1622
227,1,1,2,0,0,0,4096,0,31.1622
228,1,1,2,0,0,0,4096,0,31.1622
229,1,1,2,0,0,0,4096,0,31.1622
230,1,1,2,0,0,0,4096,0,31.1622
231,1,1,2,0,0,0,4096,0,31.1622
232,1,1,2,0,0,0,4096,0,31.1622
233,1,1,2,0,0,0,4096,0,31.1622
234,1,1,2,0,0,0,4096,0,31.1622
235,1,1,2,0,0,0,4096,0,31.1622
236,1,1,2,0,0,0,4096,0,31.1622
237,1,1,2,0,0,0,4096,0,31.1622
238,1,1,2,0,0,0,4096,0,31.1622
239,1,1,2,0,0,0,4096,0,31.1622
240,1,1,2,0,0,0,4096,0,31.1622
241,1,1,2,0,0,0,4096,0,31.1622
242,1,1,2,0,0,0,4096,0,31.1622
243,1,1,2,0,0,0,4096,9,337.4748
244,1,1,2,0,0,0,4096,0,31.1622
245,1,1,2,0,0,0,4096,5,337.4748
246,1,1,2,0,0,0,1024,0,31.2326
247,1,1,2,0,0,0,4096,1,337.4748
248,1,2,2,1,0,0,512,0,337.4748
249,1,1,2,0,0,0,4096,0,31.1622
250,1,1,2,0,0,0,2048,0,31.8866
251,1,0,1,0,0,0,4096,9,337.4748
252,1,1,2,2,1,0,4096,0,31.862
253,0,1,2,0,0,1,4096,5,337.4748
254,1,2,2,0,0,0,1024,0,337.4748
255,1,1,2,1,0,0,512,1,337.4748
256,1,1,1,0,0,0,4096,0,32.509
257,1,1,2,0,0,0,4096,0,31.1622
258,1,1,2,0,0,0,4096,0,31.1622
259,1,1,2,0,0,0,4096,0,31.1622
260,1,0,2,0,1,0,2048,0,165.0044
261,0,1,2,2,0,1,4096,9,337.4748
262,1,1,2,0,0,0,4096,0,31.1622
263,1,2,2,1,0,0,4096,5,165.547
264,1,1,1,0,0,0,1024,0,32.4778
265,1,1,2,0,0,0,512,1,337.4748
266,0,1,2,0,1,1,4096,0,31.7572
267,1,0,2,2,0,0,4096,0,166.9954
268,1,1,2,0,0,0,2048,0,31.8866
269,1,1,2,0,0,0,4096,9,337.4748
270,1,2,1,1,0,0,4096,0,337.4748
271,1,1,2,0,1,0,4096,5,337.4748
272,0,1,2,0,0,1,1024,0,32.209
273,1,1,2,0,0,0,512,1,337.4748
274,1,0,2,2,0,0,4096,0,166.9954
275,1,1,2,0,0,0,4096,0,31.1622
276,1,1,1,0,0,0,2048,0,32.4476
277,1,2,2,1,1,0,4096,9,167.6246
278,0,1,2,0,0,1,4096,0,32.164
279,1,1,2,0,0,0,4096,5,337.4748
280,1,1,2,0,0,0,1024,0,31.2326
281,1,0,2,2,0,0,512,1,337.4748
282,1,1,1,0,0,0,4096,0,32.509
283,1,1,2,0,1,0,4096,0,31.8582
284,0,2,2,1,0,1,2048,0,337.4748
285,1,1,2,0,0,0,4096,9,337.4748
286,1,1,2,0,0,0,4096,0,31.1622
287,1,1,2,0,0,0,4096,5,337.4748
288,1,0,1,2,0,0,1024,0,337.4748
289,1,1,2,0,0,0,512,1,337.4748
290,0,1,2,0,1,1,4096,0,31.7572
291,1,1,2,1,0,0,4096,0,32.6976
292,1,2,2,0,0,0,2048,0,337.4748
293,1,1,2,0,0,0,4096,9,337.4748
294,1,1,1,0,0,0,4096,0,32.509
295,1,0,2,2,0,0,4096,5,337.4748
296,0,1,2,0,1,1,1024,0,31.9392
297,1,1,2,0,0,0,512,1,337.4748
298,1,2,2,1,0,0,4096,0,337.4748
299,1,1,2,0,0,0,4096,0,31.1622
