Iteration,fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
95,0,0,0,0,1,64,32,4096,46073.60001973773
96,0,0,0,0,1,256,32,4096,46070.80005860848
97,1,0,0,0,1,256,8,256,136333.8000226304
98,0,0,0,0,1,256,32,4096,46070.799984294244
99,0,0,1,0,1,256,32,4096,47000.200001493344
100,0,0,0,0,1,256,32,4096,46070.799920426085
101,0,0,0,0,1,256,32,4096,46070.800047009674
102,0,0,0,0,1,256,32,4096,46070.79999317444
103,0,0,0,0,1,256,32,4096,46070.799989790205
104,0,0,0,0,1,256,32,4096,46070.80000330265
105,0,0,0,0,1,256,32,4096,46070.79997745034
106,0,0,0,0,1,256,32,4096,46070.799981988624
107,0,0,0,0,1,256,32,4096,46070.8000075328
108,0,0,0,0,1,256,32,4096,46070.79995433599
109,0,0,0,0,1,256,8,4096,46282.00002924535
110,0,0,0,0,1,256,32,256,46294.79996543131
111,0,0,0,0,1,256,32,4096,46070.79999992193
112,0,0,0,0,1,256,32,4096,46070.79999957721
113,1,0,0,0,1,256,32,4096,129652.59996515143
114,0,0,1,0,1,256,32,4096,47000.20000943862
115,0,0,0,0,0,256,8,256,46305.600004704786
116,0,1,0,0,1,256,32,4096,46104.20001964964
117,0,0,0,1,1,256,32,4096,46507.40000799929
118,1,0,0,0,1,256,32,4096,129652.60002809155
119,0,0,1,0,0,256,32,4096,46148.200024017104
120,0,0,0,0,1,256,8,4096,46281.99995151711
121,0,1,0,0,1,256,32,256,46163.39997920436
122,0,0,0,1,1,256,32,4096,46507.40001787662
123,0,0,0,0,1,256,32,4096,46070.800029015554
124,1,0,0,0,1,256,32,4096,129652.59999877549
125,0,0,1,0,0,256,32,4096,46148.20000207274
126,0,1,0,0,1,256,8,4096,46133.3999995395
127,0,0,0,1,1,256,32,256,47443.599983263804
128,0,0,0,0,1,256,32,4096,46070.80000907534
129,0,0,0,0,1,256,32,4096,46070.799999737035
130,1,0,0,0,0,256,32,4096,134589.5999800997
131,0,0,1,0,1,256,32,4096,47000.19998457761
132,0,1,0,0,1,256,8,4096,46133.40000030505
133,0,0,0,1,1,256,32,256,47443.600013821066
134,0,0,0,0,1,256,32,4096,46070.80000250043
135,0,0,0,0,1,256,32,1024,46176.59998888893
136,1,0,0,0,0,256,32,4096,134589.5999593452
137,0,0,1,0,1,256,32,4096,47000.19998888426
138,0,1,0,0,1,256,8,4096,46133.400009586716
139,0,0,0,1,1,256,32,4096,46507.400003079536
140,0,0,0,0,1,256,32,256,46294.79999571234
141,0,0,0,0,1,256,32,1024,46176.60003305566
142,1,0,0,0,1,256,32,4096,129652.60000320167
143,0,0,1,0,0,256,32,4096,46148.19998432255
144,0,1,0,0,1,256,32,4096,46104.200021187484
145,0,0,0,1,1,256,8,4096,46339.40001597329
146,0,0,0,0,1,256,32,4096,46070.79999935655
147,0,0,0,0,1,256,32,1024,46176.60001214525
148,0,0,0,0,1,256,32,256,46294.80000036846
149,1,0,1,0,0,256,32,4096,138631.4000060495
150,0,1,0,0,1,256,32,4096,46104.200001997975
151,0,0,0,1,1,256,8,4096,46339.400023297836
152,0,0,0,0,1,256,32,4096,46070.8000188416
153,0,0,0,0,1,256,32,4096,46070.80000530005
154,0,0,0,0,1,256,32,1024,46176.600006561595
155,1,0,1,0,0,256,32,4096,138631.40001233364
156,0,0,0,0,1,256,32,256,46294.80005071252
157,0,1,0,0,1,256,8,4096,46133.399984704636
158,0,0,0,1,1,256,32,4096,46507.40001641087
159,0,0,0,0,1,256,32,4096,46070.79998571105
160,0,0,0,0,1,256,32,4096,46070.79999352784
161,1,0,0,0,0,256,32,1024,136341.39997090903
162,0,0,1,0,1,256,32,4096,47000.19996194336
163,0,1,0,0,1,256,8,256,46192.00002081898
164,0,0,0,1,1,256,32,4096,46507.40001778321
165,0,0,0,0,1,256,32,4096,46070.800004222096
166,0,0,0,0,1,256,32,4096,46070.79997073369
167,1,0,0,0,0,256,2,4096,132200.2000319871
168,0,0,1,0,1,256,32,1024,45939.79995992042
169,0,1,1,0,1,256,32,1024,46493.80003064191
170,0,0,1,1,1,256,32,1024,46821.799997550916
171,0,0,1,0,1,256,8,1024,46106.2000018048
172,0,0,1,0,1,128,32,1024,47486.599985018125
173,1,0,1,0,1,256,32,1024,134690.4000100366
174,0,0,1,0,0,256,2,1024,46432.20000330245
175,0,1,1,0,1,256,32,1024,46493.80003285573
176,0,0,1,1,1,256,32,1024,46821.79996271621
177,0,0,1,0,1,128,32,1024,47486.60000675631
178,0,0,1,0,1,256,32,1024,45939.799954255905
179,0,0,1,0,1,256,32,1024,45939.79997868983
180,0,0,1,0,1,256,32,1024,45939.8000049244
181,0,0,1,0,1,256,32,1024,45939.79998778177
182,0,0,1,0,1,256,32,1024,45939.79999868262
183,0,0,1,0,1,256,32,1024,45939.80003413676
184,0,0,1,0,1,256,32,1024,45939.80002058112
185,0,0,1,0,1,256,32,1024,45939.800002757765
186,0,0,1,0,1,256,32,1024,45939.80007164589
187,0,0,1,0,1,256,32,1024,45939.8000004888
188,0,0,1,0,1,256,32,1024,45939.80004843708
189,0,0,1,0,1,256,32,1024,45939.80001164338
190,0,0,1,0,1,256,32,1024,45939.79994139727
191,0,0,1,0,1,256,32,1024,45939.80000117743
192,0,0,1,0,1,256,32,1024,45939.79999580862
193,0,0,1,0,1,256,8,1024,46106.19997481161
194,0,0,1,0,1,256,32,1024,45939.800014516346
195,0,0,1,0,1,256,2,1024,46177.20002495542
196,0,0,1,0,1,256,32,1024,45939.79999236818
197,1,0,1,0,1,128,32,1024,140847.19998758234
198,0,0,1,0,0,256,32,1024,46212.800003798606
199,0,1,1,0,1,256,32,1024,46493.79999977093
200,0,0,1,1,1,256,32,1024,46821.80000314291
201,0,0,1,0,1,256,8,1024,46106.19997939751
202,0,0,1,0,1,256,32,1024,45939.80002165558
203,0,0,1,0,1,256,2,1024,46177.20001094103
204,1,0,1,0,0,128,32,1024,135323.19998087833
205,0,0,1,0,1,256,32,1024,45939.80000402883
206,0,1,1,0,1,256,32,1024,46493.79999241752
207,0,0,1,1,1,256,32,1024,46821.79996319024
208,0,0,1,0,1,256,32,1024,45939.79997876618
209,0,0,1,0,1,64,8,1024,47386.40001072912
210,0,0,1,0,1,256,32,1024,45939.79998806461
211,1,0,1,0,0,256,2,1024,135993.39995979881
212,0,1,1,0,1,128,32,1024,46436.799982611
213,0,0,1,1,1,256,32,1024,46821.80001796413
214,0,0,1,0,1,256,32,1024,45939.79994556666
215,0,0,1,0,1,256,32,1024,45939.80001618613
216,0,0,1,0,1,64,32,1024,46132.599997546466
217,1,0,1,0,1,256,8,1024,134254.1999786351
218,0,0,1,0,0,256,32,1024,46212.799999080686
219,0,1,1,0,1,256,2,1024,46256.7999941449
220,0,0,1,1,1,128,32,1024,46659.59998642669
221,0,0,1,0,1,256,32,1024,45939.79995030149
222,0,0,1,0,1,256,32,1024,45939.80000387499
223,0,0,1,0,1,256,32,1024,45939.800007221624
224,0,0,1,0,1,64,32,1024,46132.59998049081
225,1,0,1,0,0,256,8,1024,138245.2000110831
226,0,0,1,0,1,256,32,1024,45939.80000543477
227,0,1,1,1,1,256,2,1024,46812.1999991257
228,0,0,1,0,1,128,32,256,46260.1999947496
229,0,0,1,0,1,256,32,1024,45939.79995627637
230,0,0,1,0,1,256,32,1024,45939.799962229
231,0,0,1,0,1,256,32,1024,45939.799994817
232,1,0,1,0,0,64,32,1024,134519.0000234611
233,0,0,1,0,1,256,8,1024,46106.2000284799
234,0,1,1,0,1,256,32,1024,46493.79996739463
235,0,0,1,1,1,256,2,256,46651.40000792699
236,0,0,1,0,1,128,32,1024,47486.60001215745
237,0,0,1,0,1,256,32,1024,45939.799961134166
238,0,0,1,0,1,256,32,1024,45939.799990201136
239,1,0,1,0,0,256,32,1024,134646.19997730275
240,0,0,1,0,1,64,32,1024,46132.59999141899
241,0,1,1,0,1,256,8,256,47091.999982771405
242,0,0,1,1,1,256,32,1024,46821.799974434645
243,0,0,1,0,1,256,2,1024,46177.20002281781
244,0,0,1,0,1,128,32,1024,47486.59999392941
245,0,0,1,0,1,256,32,1024,45939.8000102516
246,1,0,1,0,0,256,32,1024,134646.19996766892
247,0,0,1,0,1,256,32,1024,45939.79998866869
248,0,1,1,0,1,256,32,256,46169.79998664478
249,0,0,1,1,1,64,8,1024,46645.60000562314
250,0,0,1,0,1,256,32,1024,45939.799984541176
251,0,0,1,0,1,256,2,1024,46177.19999953329
252,0,0,1,0,1,128,32,1024,47486.60000618972
253,1,0,1,0,1,256,32,1024,134690.40000034543
254,0,0,1,0,0,256,32,1024,46212.799969756255
255,0,1,1,0,1,256,32,1024,46493.79999806711
256,0,0,1,1,1,256,32,256,46604.99998334427
257,0,0,1,0,1,64,8,1024,47386.399992218656
258,0,0,1,0,1,256,32,1024,45939.79997697751
259,0,0,1,0,1,256,32,1024,45939.80003551648
260,1,0,1,0,1,256,2,1024,134831.60000330192
261,0,0,1,0,0,128,32,1024,46138.800003307304
262,0,1,1,0,1,256,32,1024,46493.80000475164
263,0,0,1,1,1,256,32,256,46604.99997769572
264,0,0,1,0,1,256,32,1024,45939.79996123686
265,0,0,1,0,1,64,32,1024,46132.59999527664
266,0,0,1,0,1,256,8,1024,46106.200020157296
267,1,0,1,0,1,256,32,1024,134690.40000051516
268,0,0,1,0,0,256,2,1024,46432.20002724316
269,0,1,1,0,1,128,32,1024,46436.8000466831
270,0,0,1,1,1,256,32,256,46604.99999549046
271,0,0,1,0,1,256,32,1024,45939.800010803076
272,0,0,1,0,1,256,32,1024,45939.80000982905
273,0,0,1,0,1,64,32,1024,46132.60001692599
274,0,0,1,0,1,256,8,1024,46106.200028446074
275,1,0,1,0,0,256,32,1024,134646.19998979307
276,0,0,1,0,1,256,2,1024,46177.20000404099
277,0,1,1,1,1,128,32,256,46741.99999024694
278,0,0,1,0,1,256,32,1024,45939.8000399667
279,0,0,1,0,1,256,32,1024,45939.80003862
280,0,0,1,0,1,256,32,1024,45939.79999080044
281,0,0,1,0,1,256,32,1024,45939.79998974865
282,0,0,1,0,1,256,32,1024,45939.7999680809
283,0,0,1,0,1,256,32,1024,45939.800011360654
284,0,0,1,0,1,256,32,1024,45939.79999386139
285,0,0,1,0,1,256,32,1024,45939.79997475367
286,0,0,1,0,1,256,32,1024,45939.79999148061
287,0,0,1,0,1,256,32,1024,45939.79998617541
288,0,0,1,0,1,256,32,1024,45939.80000839282
289,0,0,1,0,1,256,32,1024,45939.79998890022
290,0,0,1,0,1,256,32,1024,45939.80004390134
291,0,0,1,0,1,256,32,1024,45939.79997132717
292,0,0,1,0,1,256,32,1024,45939.8000269911
293,0,0,1,0,1,256,32,1024,45939.79995541548
294,0,0,1,0,1,256,32,1024,45939.80000044536
295,0,0,1,0,1,256,32,1024,45939.7999920798
296,0,0,1,0,1,256,32,1024,45939.80001311035
297,0,0,1,0,1,256,32,1024,45939.80000875494
298,0,0,1,0,1,256,32,1024,45939.79999682582
299,0,0,1,0,1,256,32,1024,45939.800000359886
