Iteration,new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
84,4,1,2,1,0,0,0,0,0,0,22.874
85,4,2,1,1,1,0,0,0,1,1,28.22
86,3,1,1,0,1,1,1,0,1,1,31.018
87,1,1,3,1,1,0,0,1,1,0,85.976
88,4,3,1,1,0,0,0,0,0,1,43.44
89,2,1,2,1,1,0,0,0,1,1,42.344
90,4,2,1,0,1,1,1,0,1,0,31.596
91,4,1,1,1,1,0,0,0,1,1,21.586
92,3,1,3,1,1,0,0,1,0,0,30.734
93,1,3,1,1,0,0,0,0,1,1,137.002
94,4,1,2,0,1,1,1,0,1,0,24.09
95,2,2,1,1,1,0,0,0,1,1,54.504
96,4,1,1,1,1,0,0,1,0,1,22.928
97,4,1,3,1,0,0,0,0,1,0,23.552
98,3,3,1,0,1,1,1,0,1,1,58.162
99,1,1,2,1,1,0,0,0,1,0,78.9
100,4,2,1,1,1,0,0,1,0,1,33.932
101,4,1,1,1,1,0,0,0,1,1,21.586
102,4,1,1,1,1,0,0,0,1,1,21.586
103,4,1,1,1,1,0,0,0,1,1,21.586
104,4,1,1,1,1,0,0,0,1,1,21.586
105,4,1,1,1,1,0,0,0,1,1,21.586
106,4,1,1,1,1,0,0,0,1,1,21.586
107,4,1,1,1,1,0,0,0,1,1,21.586
108,4,1,1,1,1,0,0,0,1,1,21.586
109,4,1,1,1,1,0,0,0,1,1,21.586
110,4,1,1,1,1,0,0,0,1,1,21.586
111,4,1,1,1,1,0,0,0,1,1,21.586
112,2,1,1,1,1,0,0,0,1,1,41.722
113,4,1,1,1,1,0,0,0,1,1,21.586
114,4,1,1,1,1,0,0,0,1,1,21.586
115,3,1,3,1,0,0,0,0,1,0,30.772
116,1,3,1,1,1,0,0,0,1,1,135.496
117,4,1,2,0,1,1,1,0,1,0,24.09
118,4,2,1,1,1,0,0,0,1,1,28.22
119,2,1,1,1,1,0,0,1,1,0,45.748
120,4,1,3,1,0,0,0,0,0,1,23.61
121,3,3,1,0,1,0,0,0,1,1,50.828
122,1,1,2,1,1,1,1,0,1,0,80.156
123,4,2,1,1,1,0,0,1,1,1,29.814
124,4,1,1,1,0,0,0,0,0,0,22.312
125,2,1,1,1,1,0,0,0,1,1,41.722
126,4,1,3,0,1,1,1,0,1,0,24.628
127,4,3,1,1,1,0,0,0,1,1,36.978
128,3,1,2,1,1,0,0,1,0,0,30.79
129,1,2,1,1,0,0,0,0,1,1,104.304
130,4,1,1,0,1,0,0,0,1,1,23.266
131,4,1,3,1,1,1,1,0,1,0,23.282
132,2,3,1,1,1,0,0,1,1,1,76.606
133,4,1,2,1,1,0,0,0,0,0,22.312
134,4,1,1,1,0,0,0,0,1,1,22.248
135,3,2,1,0,1,1,1,0,1,0,43.108
136,1,1,1,1,1,0,0,0,1,1,78.442
137,4,1,3,1,1,0,0,1,1,1,23.334
138,4,3,1,1,1,0,0,0,0,0,42.47
139,2,1,2,1,0,0,0,0,1,1,43.662
140,4,1,1,0,1,1,1,0,1,0,23.242
141,4,2,1,1,1,0,0,0,1,1,28.22
142,3,1,1,1,1,0,0,1,1,1,30.862
143,1,1,3,1,1,0,0,0,0,0,79.53
144,4,3,1,1,0,0,0,0,1,1,37.192
145,4,1,1,0,1,1,0,0,1,0,23.248
146,2,1,2,1,1,0,1,0,1,1,42.852
147,4,2,1,1,1,0,0,1,1,1,29.814
148,4,1,1,1,1,0,0,0,0,0,21.636
149,3,1,3,1,0,0,0,0,1,1,30.622
150,1,1,1,0,1,0,0,0,1,1,83.93
151,4,3,1,1,1,1,1,0,1,0,40.842
152,4,1,2,1,1,0,0,1,1,1,22.904
153,2,2,1,1,1,0,0,0,0,0,60.6
154,4,1,1,1,0,0,0,0,1,1,22.248
155,4,1,3,0,1,0,0,0,1,1,24.466
156,3,1,1,1,1,1,1,0,1,0,29.078
157,1,3,1,1,1,0,0,1,1,1,146.196
158,4,1,2,1,1,0,0,0,0,0,22.312
159,4,2,1,1,0,0,0,0,1,1,28.574
160,2,1,1,0,1,0,0,0,1,1,44.722
161,4,1,3,1,1,1,1,0,1,0,23.282
162,4,1,1,1,1,0,0,1,1,1,23.586
163,3,3,1,1,1,0,0,0,0,0,57.47
164,1,1,2,1,0,0,0,0,1,1,81.4
165,4,2,1,0,1,0,0,0,1,1,29.65
166,4,1,1,1,1,1,1,0,1,0,22.168
167,2,1,3,1,1,0,0,1,1,1,45.76
168,4,1,1,1,1,0,0,0,0,0,21.636
169,4,3,1,1,0,0,0,0,1,1,37.192
170,3,1,2,0,1,0,0,0,1,1,31.186
171,1,2,1,1,1,1,1,0,1,0,110.004
172,4,1,1,1,1,0,0,1,1,1,23.586
173,4,1,1,1,1,0,0,0,0,0,21.636
174,2,1,3,1,0,0,0,0,1,1,44.254
175,4,3,1,0,1,0,0,0,1,1,38.466
176,4,1,2,1,1,1,1,0,1,0,23.092
177,3,2,1,1,1,0,0,1,1,1,40.108
178,1,1,1,1,1,0,0,0,0,0,78.16
179,4,1,1,1,0,0,0,0,1,1,22.248
180,4,1,3,0,1,0,0,0,1,1,24.466
181,2,3,1,1,1,1,1,0,1,0,79.818
182,4,1,2,1,1,0,0,1,1,1,22.904
183,4,2,1,1,1,0,0,0,0,0,31.33
184,3,1,1,1,0,0,0,0,1,1,29.334
185,1,1,1,1,1,0,0,0,1,1,78.442
186,4,1,3,0,1,1,1,0,1,0,24.628
187,4,3,1,1,1,0,0,0,1,1,36.978
188,2,1,2,1,1,0,0,1,0,0,45.496
189,4,2,1,1,0,0,0,0,1,1,28.574
190,4,1,1,1,1,0,0,0,1,1,21.586
191,3,1,1,0,1,1,1,0,1,0,31.1
192,4,1,3,1,1,0,0,0,1,1,23.048
193,1,3,1,1,1,0,0,1,0,0,171.528
194,4,1,2,1,0,0,0,0,1,1,22.866
195,2,2,1,1,1,0,0,0,1,1,54.504
196,4,1,1,0,1,1,1,0,1,0,23.242
197,4,1,1,1,1,0,0,0,1,1,21.586
198,3,1,3,1,1,0,0,1,0,0,30.734
199,4,3,1,1,0,0,0,0,1,1,37.192
200,1,1,2,1,1,0,0,0,1,1,79.054
201,4,2,1,0,1,1,1,0,1,0,31.596
202,2,1,1,1,1,0,0,0,1,1,41.722
203,4,1,1,1,1,0,0,1,0,0,22.794
204,4,1,3,1,0,0,0,0,1,1,23.66
205,3,3,1,1,1,0,0,0,1,1,48.824
206,4,1,2,0,1,1,1,0,1,0,24.09
207,1,2,1,1,1,0,0,0,1,1,102.73
208,4,1,1,1,1,0,0,1,0,0,22.794
209,2,1,1,1,0,0,0,0,1,1,42.878
210,4,1,3,1,1,0,0,0,1,1,23.048
211,4,3,1,0,1,1,1,0,1,0,42.338
212,3,1,2,1,1,0,0,0,1,1,29.364
213,4,2,1,1,1,0,0,1,1,0,29.742
214,1,1,1,1,0,0,0,0,0,1,80.862
215,4,1,1,1,1,0,0,0,1,1,21.586
216,4,1,3,0,1,1,1,0,1,0,24.628
217,2,3,1,1,1,0,0,0,1,1,71.616
218,4,1,2,1,1,0,0,1,1,0,23.12
219,3,2,1,1,0,0,0,0,0,1,43.0
220,4,1,1,1,1,0,0,0,1,1,21.586
221,1,1,1,0,1,1,1,0,1,0,85.196
222,4,1,3,1,1,0,0,0,1,1,23.048
223,4,3,1,1,1,0,0,1,1,0,38.954
224,2,1,2,1,1,0,0,0,0,1,42.21
225,4,2,1,1,0,0,0,0,1,1,28.574
226,4,1,1,1,1,0,0,0,1,1,21.586
227,4,1,1,1,1,0,0,0,1,1,21.586
228,4,1,1,1,1,0,0,0,1,1,21.586
229,4,1,1,1,1,0,0,0,1,1,21.586
230,4,1,1,1,1,0,0,0,1,1,21.586
231,4,1,1,1,1,0,0,0,1,1,21.586
232,4,1,1,1,1,0,0,0,1,1,21.586
233,4,1,1,1,1,0,0,0,1,1,21.586
234,4,1,1,1,1,0,0,0,1,1,21.586
235,4,1,1,1,1,0,0,0,1,1,21.586
236,4,1,1,1,1,0,0,0,1,1,21.586
237,4,1,1,1,1,0,0,0,1,1,21.586
238,4,1,1,1,1,0,0,0,1,1,21.586
239,4,1,1,1,1,0,0,0,1,1,21.586
240,4,1,1,1,1,0,0,0,1,1,21.586
241,4,1,1,1,1,0,0,0,1,1,21.586
242,4,1,1,1,1,0,0,0,1,1,21.586
243,4,1,1,1,1,0,0,0,1,1,21.586
244,3,1,1,1,1,0,0,0,1,1,28.428
245,1,1,1,1,1,0,0,0,1,1,78.442
246,4,1,1,1,1,0,0,0,1,1,21.586
247,4,1,1,1,1,0,0,0,1,1,21.586
248,2,1,3,1,1,0,0,0,1,1,42.604
249,4,3,1,0,1,0,0,0,1,0,38.51
250,4,1,2,1,1,1,1,0,1,1,22.664
251,3,1,1,1,1,0,0,1,1,0,30.956
252,4,2,1,1,1,0,0,0,0,1,31.096
253,1,1,1,1,0,0,0,0,1,1,80.746
254,4,1,3,1,1,0,0,0,1,0,23.06
255,4,1,1,0,1,1,1,0,1,1,23.536
256,2,3,1,1,1,0,0,0,1,1,71.616
257,4,1,1,1,1,0,0,0,1,1,21.586
258,4,1,2,1,1,0,0,1,1,0,23.12
259,3,2,1,1,0,0,0,0,0,1,43.0
260,1,1,1,0,1,0,0,0,1,0,83.834
261,4,1,3,1,1,1,1,0,1,1,23.268
262,4,3,1,1,1,0,0,1,1,1,39.044
263,2,1,1,1,1,0,0,0,0,0,41.756
264,4,1,2,1,0,0,0,0,1,1,22.866
265,4,2,1,1,1,0,0,0,1,1,28.22
266,4,1,1,0,1,0,0,0,1,0,23.434
267,4,1,1,1,1,1,1,0,1,1,21.906
268,3,1,1,1,1,0,0,0,1,1,28.428
269,1,1,3,1,1,0,0,1,1,0,85.976
270,4,3,1,1,1,0,0,0,0,1,42.36
271,4,1,2,1,0,0,0,0,1,1,22.866
272,4,1,1,1,1,0,0,0,1,1,21.586
273,2,2,1,0,1,1,1,0,1,0,61.722
274,4,1,1,1,1,0,0,1,1,0,22.996
275,3,1,3,1,1,0,0,0,0,1,30.138
276,1,3,1,1,0,0,0,0,1,1,137.002
277,4,1,1,1,1,0,0,0,1,1,21.586
278,4,1,1,1,1,0,0,0,1,1,21.586
279,4,1,2,1,1,0,0,0,1,0,22.394
280,4,1,1,0,1,1,1,0,1,1,23.536
281,2,2,1,1,1,0,0,0,1,1,54.504
282,4,1,1,1,1,0,0,1,1,0,22.996
283,4,1,1,1,1,0,0,0,0,1,21.694
284,3,3,3,1,0,0,0,0,1,0,50.856
285,1,1,2,0,1,1,1,0,1,1,85.54
286,4,2,1,1,1,0,0,1,1,1,29.814
287,2,1,1,1,1,0,0,0,0,0,41.756
288,4,1,1,1,1,0,0,0,1,1,21.586
289,4,1,1,1,0,0,0,0,1,1,22.248
290,4,1,3,1,1,0,0,0,1,0,23.06
291,3,3,1,0,1,1,1,0,1,1,58.162
292,1,1,2,1,1,0,0,1,1,1,86.52
293,4,2,1,1,1,0,0,0,0,0,31.33
294,4,1,1,1,0,0,0,0,1,1,22.248
295,4,1,1,1,1,0,0,0,1,1,21.586
296,2,1,1,1,1,0,0,0,1,1,41.722
297,4,1,3,0,1,0,0,0,1,0,24.794
298,4,3,1,1,1,1,1,0,1,1,40.79
299,4,1,1,1,1,0,0,1,1,1,23.586
