Iteration,fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
131,0,0,1,1,0,128,8,256,47257.20002482941
132,0,1,1,0,0,64,32,256,46143.999996312676
133,0,1,1,0,0,64,8,256,45922.80003808583
134,1,1,1,0,0,64,8,4096,130763.79998157406
135,0,1,0,0,0,256,2,256,46439.999998045096
136,0,1,1,1,1,64,8,1024,46751.80000648521
137,0,0,1,0,0,64,8,256,46528.800007519
138,0,1,1,0,0,128,8,256,46214.60004207374
139,0,1,1,0,0,64,32,256,46144.000003428475
140,1,1,1,0,0,64,8,256,130526.80000551138
141,0,1,1,0,0,64,8,256,45922.80003743537
142,0,1,0,1,1,64,2,4096,46521.199975670956
143,0,0,1,0,0,256,8,256,46381.599978996994
144,0,1,1,0,0,64,8,1024,46317.80000781396
145,0,1,1,0,0,128,8,256,46214.600000497085
146,1,1,1,0,0,64,32,256,136657.39996731674
147,0,1,1,0,0,64,8,256,45922.79998977337
148,0,1,0,0,1,64,8,256,46237.60002929436
149,0,0,1,1,0,64,2,4096,46806.79997841213
150,0,1,1,0,0,256,8,256,46091.99999813437
151,0,1,1,0,0,64,8,1024,46317.800008058395
152,1,1,1,0,0,128,8,256,131126.8000231401
153,0,1,1,0,0,64,8,256,45922.79995842181
154,0,1,0,0,1,64,32,256,46155.19996482512
155,0,0,1,1,0,64,8,256,46557.399979192196
156,0,1,1,0,0,64,2,4096,46357.79997948308
157,0,1,1,0,0,256,8,256,46092.000020978776
158,0,1,1,0,0,64,8,1024,46317.80000048225
159,1,1,1,0,0,64,8,256,130526.80001333824
160,0,1,0,0,1,128,8,256,46673.19996306748
161,0,0,1,1,0,64,32,256,46700.800003653705
162,0,1,1,0,0,64,8,256,45922.799988183506
163,0,1,1,0,0,64,8,4096,46121.60001661562
164,0,1,1,0,0,256,2,256,46407.79997880907
165,1,1,1,0,0,64,8,1024,133447.59999027188
166,0,1,0,0,0,64,8,256,46403.80003977697
167,0,1,1,1,1,128,8,256,46554.00000093201
168,0,0,1,0,0,64,32,256,46180.00001258941
169,0,1,1,0,0,64,8,256,45922.799967231884
170,0,1,1,0,0,64,8,4096,46121.59998182327
171,1,1,1,0,0,256,2,256,129738.19997781506
172,0,1,0,0,0,64,8,1024,46294.000018875595
173,0,1,1,1,1,64,8,256,46723.20002788043
174,0,0,1,0,0,128,8,256,46139.999974767794
175,0,1,1,0,0,64,32,256,46143.99996247252
176,0,1,1,0,0,64,8,256,45922.7999794112
177,1,1,1,0,0,64,8,4096,130763.80003250465
178,0,1,1,0,0,64,8,256,45922.79999707577
179,0,1,1,0,0,64,8,256,45922.79999284025
180,0,1,1,0,0,64,8,256,45922.8000180314
181,0,1,1,0,0,64,8,256,45922.79998164821
182,0,1,1,0,0,64,8,256,45922.80002078922
183,0,1,1,0,0,64,8,256,45922.800007239835
184,0,1,1,0,0,64,8,256,45922.79998294923
185,0,1,1,0,0,64,8,256,45922.80003816853
186,0,1,1,0,0,64,8,256,45922.79999789964
187,0,1,1,0,0,64,8,256,45922.80004078961
188,0,1,1,0,0,64,8,256,45922.79999385796
189,0,1,1,0,0,64,8,256,45922.800001651965
190,0,1,1,0,0,64,8,256,45922.799975290814
191,0,1,1,0,0,64,8,256,45922.80001742691
192,0,1,1,0,0,64,8,256,45922.799936265896
193,0,1,1,0,0,256,2,256,46407.800006557605
194,0,1,1,0,0,64,8,1024,46317.79997748875
195,0,1,0,0,0,64,8,256,46403.79998106375
196,0,1,1,1,1,128,8,256,46554.00000875252
197,0,0,1,0,0,64,32,256,46180.0000104323
198,0,1,1,0,0,64,8,256,45922.79999636492
199,0,1,1,0,0,64,8,256,45922.79997584423
200,0,1,1,0,0,64,8,4096,46121.59998488694
201,1,1,1,0,0,256,2,256,129738.19998438397
202,0,1,0,0,0,64,8,1024,46293.999992021134
203,0,1,1,1,1,64,8,256,46723.20001062139
204,0,0,1,0,0,128,8,256,46139.999993595346
205,0,1,1,0,0,64,32,256,46143.999989024574
206,0,1,1,0,0,64,8,256,45922.80000691251
207,1,1,1,0,0,64,8,256,130526.79999326845
208,0,1,1,0,0,64,2,4096,46357.8000088056
209,0,1,0,0,1,256,8,256,46192.00000349508
210,0,0,1,1,0,64,8,1024,46966.399980519505
211,0,1,1,0,0,64,8,256,45922.79998879405
212,0,1,1,0,0,128,8,256,46214.599997782585
213,0,1,1,0,0,64,32,256,46144.000000707594
214,1,1,1,0,0,64,8,256,130526.79997488619
215,0,1,1,0,0,64,8,4096,46121.6000207181
216,0,1,0,0,1,64,2,256,46143.199976414006
217,0,0,1,1,0,256,8,256,46479.79999876274
218,0,1,1,0,0,64,8,1024,46317.800016779394
219,0,1,1,0,0,64,8,256,45922.80001992553
220,0,1,1,0,0,128,8,256,46214.599965302696
221,1,1,1,0,0,64,32,256,136657.40001329564
222,0,1,1,0,0,64,8,256,45922.80000624255
223,0,1,0,0,1,64,8,4096,46203.20003041314
224,0,0,1,1,0,64,2,256,46508.799994569614
225,0,1,1,0,0,256,8,256,46092.00001701804
226,0,1,1,0,0,64,8,1024,46317.799980232805
227,0,1,1,0,0,64,8,256,45922.80002103374
228,1,1,1,0,0,128,8,256,131126.8000064147
229,0,1,1,0,0,64,32,256,46144.00001968611
230,0,1,0,0,1,64,8,256,46237.59997689111
231,0,0,1,1,0,64,8,256,46557.39997573068
232,0,1,1,0,0,64,8,4096,46121.59999828627
233,0,1,1,0,0,256,2,256,46407.79999907703
234,0,1,1,0,0,64,8,1024,46317.79997986511
235,1,1,1,0,0,64,8,256,130526.79998198303
236,0,1,1,0,0,128,8,256,46214.600004507185
237,0,1,0,0,1,64,32,256,46155.19998194661
238,0,0,1,1,0,64,8,256,46557.39998442064
239,0,1,1,0,0,64,8,256,45922.80002306239
240,0,1,1,0,0,64,8,4096,46121.59999210564
241,0,1,1,0,0,256,2,256,46407.800025429526
242,1,1,1,0,0,64,8,1024,133447.60001069264
243,0,1,1,0,0,64,8,256,45922.80002899457
244,0,1,0,0,0,128,8,256,46317.99999692504
245,0,1,1,1,1,64,32,256,46707.600017986646
246,0,0,1,0,0,64,8,256,46528.80005381338
247,0,1,1,0,0,64,8,256,45922.799991170075
248,0,1,1,0,0,64,8,4096,46121.5999621392
249,1,1,1,0,0,256,2,256,129738.19999299203
250,0,1,1,0,0,64,8,256,45922.799975183254
251,0,1,0,0,0,64,8,1024,46294.00001500965
252,0,1,1,1,1,128,8,256,46553.999979548185
253,0,0,1,0,0,64,8,256,46528.80001684091
254,0,1,1,0,0,64,32,256,46144.000029540905
255,0,1,1,0,0,64,8,256,45922.80001460977
256,1,1,1,0,0,64,8,4096,130763.80004500302
257,0,1,1,0,0,256,2,256,46407.800016469395
258,0,1,0,0,0,64,8,256,46403.7999948157
259,0,1,1,1,1,64,8,1024,46751.79999963445
260,0,0,1,0,0,128,8,256,46140.00000866698
261,0,1,1,0,0,64,8,256,45922.79998068407
262,0,1,1,0,0,64,32,256,46144.000010701115
263,1,1,1,0,0,64,8,256,130526.79997188803
264,0,1,1,0,0,64,8,4096,46121.59997752228
265,0,1,1,0,0,64,2,256,46338.600026621876
266,0,1,0,1,1,256,8,256,46453.00001570983
267,0,0,1,0,0,64,8,1024,46291.60000289885
268,0,1,1,0,0,64,8,256,45922.80007394701
269,0,1,1,0,0,128,8,256,46214.6000051204
270,1,1,1,0,0,64,32,256,136657.40001128256
271,0,1,1,0,0,64,8,256,45922.800005620695
272,0,1,1,0,0,64,8,4096,46121.59999639889
273,0,1,0,1,1,64,2,256,46400.59998955457
274,0,0,1,0,0,256,8,256,46381.60004021871
275,0,1,1,0,0,64,8,1024,46317.799971208726
276,0,1,1,0,0,64,8,256,45922.80001350693
277,0,1,1,0,0,128,8,256,46214.600071100656
278,0,1,1,0,0,64,8,256,45922.79998796584
279,0,1,1,0,0,64,8,256,45922.7999994395
280,0,1,1,0,0,64,8,256,45922.799983426565
281,0,1,1,0,0,64,8,256,45922.799995216614
282,0,1,1,0,0,64,8,256,45922.80003150332
283,0,1,1,0,0,64,8,256,45922.799998356895
284,0,1,1,0,0,64,8,256,45922.800028627986
285,0,1,1,0,0,64,8,256,45922.79998014534
286,0,1,1,0,0,64,8,256,45922.79997993353
287,0,1,1,0,0,64,8,256,45922.800027319245
288,0,1,1,0,0,64,8,256,45922.80004805707
289,0,1,1,0,0,64,8,256,45922.80001009061
290,0,1,1,0,0,64,8,256,45922.799972745255
291,0,1,1,0,0,64,8,256,45922.79999259382
292,0,1,1,0,0,64,8,256,45922.799987049206
293,0,1,1,0,0,64,8,256,45922.80001044852
294,0,1,1,0,0,64,8,256,45922.799981744305
295,0,1,1,0,0,64,8,256,45922.80000915591
296,0,1,1,0,0,64,8,256,45922.800016134206
297,0,1,1,0,0,64,32,256,46144.0000259721
298,0,1,1,0,0,64,8,256,45922.79998050668
299,1,1,1,0,0,64,8,4096,130763.8000074585
