Iteration,new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
67,2,3,1,1,1,0,0,1,1,0,76.84
68,4,2,3,1,1,1,1,0,0,1,34.796
69,3,1,1,1,1,1,1,0,0,0,29.174
70,4,1,1,0,0,1,1,0,0,0,24.072
71,1,1,3,1,1,0,0,1,1,0,85.976
72,4,3,1,1,1,1,1,0,0,1,46.682
73,4,1,1,1,1,1,1,0,0,0,21.942
74,2,2,3,0,0,1,1,1,0,0,75.406
75,3,1,1,1,1,0,0,0,0,0,28.612
76,4,1,1,1,1,1,1,0,1,1,21.906
77,1,3,3,1,1,1,1,0,1,1,150.78
78,4,1,1,0,0,1,1,0,1,1,23.72
79,4,2,1,1,1,1,1,1,1,1,31.65
80,3,1,1,1,1,0,0,0,1,1,28.428
81,2,1,3,1,1,1,1,0,1,1,43.192
82,4,1,1,0,0,1,1,0,1,1,23.72
83,1,3,1,1,1,1,1,1,1,1,157.852
84,4,1,3,1,1,0,0,0,1,1,23.048
85,4,2,1,1,1,1,1,0,1,1,30.204
86,3,1,1,0,1,1,1,0,1,1,31.018
87,2,1,1,1,0,1,1,0,1,1,43.84
88,4,3,2,1,1,0,0,1,1,1,39.018
89,1,1,1,1,1,1,1,0,1,1,79.25
90,4,2,3,0,1,1,1,0,1,1,32.942
91,4,1,1,1,0,1,1,0,1,1,22.522
92,3,1,2,1,1,1,0,1,1,1,31.026
93,2,3,1,1,1,0,1,0,1,1,80.128
94,4,1,1,0,1,1,1,0,1,1,23.536
95,1,2,2,1,0,1,1,0,1,1,112.362
96,4,1,3,1,1,1,0,1,1,1,23.326
97,4,1,1,1,1,0,1,0,1,1,21.772
98,3,1,1,1,1,0,1,0,1,1,29.188
99,4,3,1,0,1,0,1,0,1,1,42.602
100,2,2,2,1,0,0,1,1,1,1,63.298
101,4,1,1,1,1,0,1,0,1,1,21.772
102,4,1,1,1,1,0,1,0,1,1,21.772
103,4,1,1,1,1,0,1,0,1,1,21.772
104,4,1,1,1,1,0,1,0,1,1,21.772
105,4,1,1,1,1,0,1,0,1,1,21.772
106,4,1,1,1,1,0,1,0,1,1,21.772
107,4,1,1,1,1,0,1,0,1,1,21.772
108,4,1,1,1,1,0,1,0,1,1,21.772
109,4,1,1,1,1,0,1,0,1,1,21.772
110,4,1,1,1,1,0,1,0,1,1,21.772
111,4,1,1,1,1,0,1,0,1,1,21.772
112,4,1,1,1,1,0,1,0,1,1,21.772
113,1,1,1,1,1,0,1,0,1,1,79.442
114,4,1,1,1,1,0,1,0,1,1,21.772
115,4,1,3,1,1,0,1,0,1,1,23.238
116,3,1,1,1,1,0,0,0,1,1,28.428
117,4,3,1,1,1,0,1,0,1,1,40.78
118,2,1,2,1,1,0,1,0,1,1,42.852
119,4,2,1,0,0,0,1,0,1,1,31.816
120,1,1,3,1,1,0,1,1,1,1,87.056
121,4,1,1,1,1,0,0,0,1,1,21.586
122,4,1,1,1,1,0,0,0,1,1,21.586
123,3,3,1,0,1,0,0,0,1,1,50.828
124,2,2,2,1,0,0,0,0,1,1,55.916
125,4,1,1,1,1,0,0,1,1,1,23.586
126,1,1,3,1,1,0,0,0,1,1,79.322
127,4,1,1,1,1,0,0,0,1,1,21.586
128,4,3,1,0,1,0,0,0,1,1,38.466
129,3,1,2,1,0,0,0,1,1,1,31.676
130,4,2,1,1,1,0,0,0,1,1,28.22
131,2,1,1,1,1,0,0,0,1,1,41.722
132,4,1,3,1,1,0,0,0,1,1,23.048
133,1,1,1,0,0,0,0,0,1,1,85.566
134,4,3,1,1,1,0,0,1,1,1,39.044
135,4,1,2,1,1,0,0,0,1,1,22.29
136,3,2,1,1,1,0,0,0,1,1,37.616
137,4,1,1,0,1,0,0,0,1,1,23.266
138,2,1,3,1,0,0,0,0,1,1,44.254
139,4,1,1,1,1,0,0,1,1,1,23.586
140,1,3,1,1,1,0,0,0,1,1,135.496
141,4,1,2,1,1,0,0,0,1,1,22.29
142,4,2,1,0,1,0,0,0,1,1,29.65
143,3,1,1,1,0,0,0,0,1,1,29.334
144,4,1,3,1,1,0,0,1,1,1,23.334
145,2,1,1,1,1,0,0,0,1,1,41.722
146,4,3,1,1,1,0,0,0,1,1,36.978
147,4,1,2,1,1,0,0,0,1,1,22.29
148,1,2,1,0,0,0,0,0,1,1,109.458
149,4,1,1,1,1,0,0,1,1,1,23.586
150,4,1,3,1,1,0,0,0,1,1,23.048
151,3,1,1,1,1,0,0,0,1,1,28.428
152,2,3,1,1,1,0,0,0,1,1,71.616
153,4,1,1,0,0,0,0,0,1,1,23.488
154,4,2,2,1,1,0,0,1,1,1,29.914
155,1,1,1,1,1,0,0,0,1,1,78.442
156,4,1,3,1,1,0,0,0,1,1,23.048
157,4,1,1,1,1,0,0,0,1,1,21.586
158,3,3,1,0,0,0,0,0,0,0,61.63
159,2,1,1,1,1,0,0,1,1,1,45.896
160,4,2,2,1,1,0,0,0,1,1,28.638
161,4,1,1,1,1,0,0,0,1,1,21.586
162,1,1,3,1,1,0,0,0,0,0,79.53
163,4,1,1,0,0,0,0,0,1,1,23.488
164,4,3,1,1,1,0,0,1,1,1,39.044
165,3,1,1,1,1,0,0,0,1,1,28.428
166,2,2,2,1,1,0,0,0,0,0,61.266
167,4,1,1,1,1,0,0,0,1,1,21.586
168,4,1,3,0,1,0,0,0,1,1,24.466
169,1,1,1,1,0,0,0,1,1,1,88.798
170,4,3,1,1,1,0,0,0,1,1,36.978
171,4,1,1,1,1,0,0,0,0,0,21.636
172,3,2,2,1,1,0,0,0,1,1,37.938
173,2,1,1,0,1,0,0,0,1,1,44.722
174,4,1,3,1,0,0,0,1,1,1,23.704
175,4,1,1,1,1,0,0,0,1,1,21.586
176,1,3,1,1,1,0,0,0,0,0,155.706
177,4,1,1,1,1,0,0,0,1,1,21.586
178,4,2,2,0,1,0,0,0,1,1,30.228
179,3,1,1,1,0,0,0,1,1,1,31.674
180,2,1,3,1,1,0,0,0,1,1,42.604
181,4,1,1,1,1,0,0,0,0,0,21.636
182,4,1,1,1,1,0,0,0,1,1,21.586
183,1,3,1,0,1,0,0,0,1,1,141.194
184,4,2,2,1,0,0,0,1,1,1,30.33
185,4,1,1,1,1,0,0,0,1,1,21.586
186,3,1,1,1,1,0,0,0,0,0,28.612
187,4,1,3,1,1,0,0,0,1,1,23.048
188,2,1,1,0,1,0,0,0,1,1,44.722
189,4,3,1,1,0,0,0,1,1,1,39.422
190,1,2,2,1,1,0,0,0,1,1,103.476
191,4,1,1,1,1,0,0,0,0,0,21.636
192,4,1,1,1,1,0,0,0,1,1,21.586
193,3,1,3,0,1,0,0,0,1,1,31.652
194,4,1,1,1,0,0,0,0,1,1,22.248
195,2,3,1,1,1,0,0,1,1,1,76.606
196,4,2,2,1,1,0,0,0,0,0,31.846
197,1,1,1,1,1,0,0,0,1,1,78.442
198,4,1,1,0,1,0,0,0,1,1,23.266
199,4,1,3,1,0,1,0,0,1,1,23.624
200,3,1,1,1,1,0,0,1,1,1,30.862
201,4,3,1,1,1,0,0,0,0,0,42.47
202,2,2,2,1,1,0,0,0,1,1,55.12
203,4,1,1,0,1,1,0,0,1,1,23.274
204,1,1,1,1,0,0,0,0,1,1,80.746
205,4,1,3,1,1,0,0,1,1,1,23.334
206,4,1,1,1,1,0,0,0,0,0,21.636
207,3,3,1,1,1,0,0,0,1,1,48.824
208,4,1,2,0,1,1,0,0,1,1,23.982
209,2,2,1,1,0,0,0,0,1,1,55.326
210,4,1,1,1,1,0,0,1,1,1,23.586
211,1,1,3,1,1,0,0,0,0,0,79.53
212,4,1,1,1,1,1,0,0,1,1,21.97
213,4,3,1,0,1,0,0,0,1,1,38.466
214,3,1,2,1,0,0,0,0,1,1,30.076
215,4,2,1,1,1,0,0,1,1,1,29.814
216,2,1,1,1,1,0,0,0,0,0,41.756
217,4,1,3,1,1,1,0,0,1,1,23.162
218,1,1,1,0,1,0,0,0,1,1,83.93
219,4,3,1,1,0,0,0,0,1,1,37.192
220,4,1,2,1,1,0,0,1,1,1,22.904
221,3,2,1,1,1,0,0,0,0,0,42.238
222,4,1,1,1,1,1,0,0,1,1,21.97
223,2,1,3,0,1,0,0,0,1,1,45.668
224,4,1,1,1,0,0,0,0,1,1,22.248
225,1,3,1,1,1,0,0,1,1,1,146.196
226,4,1,1,1,1,0,0,0,1,1,21.586
227,4,1,1,1,1,0,0,0,1,1,21.586
228,4,1,1,1,1,0,0,0,1,1,21.586
229,4,1,1,1,1,0,0,0,1,1,21.586
230,4,1,1,1,1,0,0,0,1,1,21.586
231,4,1,1,1,1,0,0,0,1,1,21.586
232,4,1,1,1,1,0,0,0,1,1,21.586
233,4,1,1,1,1,0,0,0,1,1,21.586
234,4,1,1,1,1,0,0,0,1,1,21.586
235,4,1,1,1,1,0,0,0,1,1,21.586
236,4,1,1,1,1,0,0,0,1,1,21.586
237,4,1,1,1,1,0,0,0,1,1,21.586
238,4,1,1,1,1,0,0,0,1,1,21.586
239,4,1,1,1,1,0,0,0,1,1,21.586
240,4,1,1,1,1,0,0,0,1,1,21.586
241,4,1,1,1,1,0,0,0,1,1,21.586
242,4,1,1,1,1,0,0,0,1,1,21.586
243,4,1,1,1,1,0,0,0,1,1,21.586
244,4,1,1,1,1,0,0,0,1,1,21.586
245,4,1,1,1,1,0,0,0,1,1,21.586
246,3,1,1,1,1,0,0,0,1,1,28.428
247,4,2,2,1,1,0,0,0,1,1,28.638
248,2,1,1,1,1,0,0,0,1,1,41.722
249,4,1,1,1,1,0,0,0,1,1,21.586
250,4,1,3,1,1,0,0,0,1,1,23.048
251,1,1,1,1,1,0,0,0,0,0,78.16
252,4,3,1,1,1,1,0,0,1,1,36.92
253,4,1,2,0,0,0,0,0,1,1,24.324
254,3,2,1,1,1,0,0,1,1,1,40.108
255,4,1,1,1,1,0,0,0,1,1,21.586
256,2,1,3,1,1,0,0,0,0,0,42.996
257,4,1,1,1,1,0,0,0,1,1,21.586
258,4,1,1,1,1,1,0,0,1,1,21.97
259,4,1,1,1,1,0,0,0,1,1,21.586
260,1,3,1,0,0,0,0,0,1,1,141.872
261,4,1,2,1,1,0,0,1,1,1,22.904
262,4,2,1,1,1,0,0,0,1,1,28.22
263,3,1,1,1,1,1,0,0,0,0,29.01
264,4,1,3,1,1,0,0,0,1,1,23.048
265,2,1,1,0,1,0,0,0,1,1,44.722
266,4,1,1,1,0,0,0,0,1,1,22.248
267,4,3,1,1,1,0,0,1,1,1,39.044
268,1,1,2,1,1,0,0,0,1,1,79.054
269,4,2,1,1,1,1,0,0,0,0,31.516
270,4,1,1,1,1,0,0,0,1,1,21.586
271,3,1,3,0,1,0,0,0,1,1,31.652
272,4,1,1,1,0,0,0,0,1,1,22.248
273,2,1,1,1,1,0,0,1,1,1,45.896
274,4,3,1,1,1,0,0,0,1,1,36.978
275,4,1,2,1,1,1,0,0,0,0,22.626
276,1,2,1,1,1,0,0,0,1,1,102.73
277,4,1,1,0,1,0,0,0,1,1,23.266
278,4,1,3,1,0,0,0,0,1,1,23.66
279,3,1,1,1,1,0,1,1,1,1,31.336
280,4,1,1,1,1,0,0,0,1,1,21.586
281,2,3,1,1,1,1,0,0,0,0,82.598
282,4,1,2,1,1,0,0,0,1,1,22.29
283,4,2,1,0,1,0,0,0,1,1,29.65
284,1,1,1,1,0,0,1,0,1,1,81.78
285,4,1,3,1,1,0,0,1,1,1,23.334
286,4,1,1,1,1,0,0,0,1,1,21.586
287,3,1,1,1,1,1,0,0,0,0,29.01
288,4,3,1,1,1,0,0,0,1,1,36.978
289,2,1,1,0,1,0,0,0,1,1,44.722
290,4,2,2,1,0,0,1,0,1,1,31.35
291,4,1,1,1,1,0,0,1,1,1,23.586
292,1,1,1,1,1,0,0,0,1,1,78.442
293,4,1,3,1,1,1,0,0,0,0,23.244
294,4,1,1,1,1,0,0,0,1,1,21.586
295,3,3,1,1,1,0,0,0,1,1,48.824
296,4,1,1,0,0,0,1,0,1,1,23.792
297,2,2,2,1,1,0,0,1,1,1,59.15
298,4,1,1,1,1,0,0,0,0,0,21.636
299,1,1,3,1,1,1,0,0,1,1,79.862
