Iteration,new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
150,1,2,2,1,1,1,1,0,0,1,123.274
151,4,1,3,1,1,1,0,1,0,1,23.056
152,2,3,1,1,1,0,0,0,1,0,71.694
153,4,1,1,1,1,1,0,0,0,1,21.65
154,4,1,1,1,1,1,0,0,0,1,21.65
155,3,1,1,1,1,1,1,0,0,1,28.922
156,4,2,2,1,1,1,0,1,0,0,33.97
157,4,1,1,1,1,0,0,0,1,1,21.586
158,1,3,3,1,1,0,0,0,1,1,136.484
159,2,1,1,1,1,0,0,0,1,1,41.722
160,4,1,1,1,1,0,0,0,1,1,21.586
161,4,1,1,0,1,0,1,1,1,0,25.014
162,3,2,1,1,1,0,0,0,1,1,37.616
163,4,1,2,1,1,0,0,0,1,1,22.29
164,4,1,3,1,1,0,0,0,1,1,23.048
165,1,3,1,1,1,0,0,0,1,1,135.496
166,4,1,1,0,1,0,1,1,1,0,25.014
167,2,1,1,1,1,0,0,0,1,1,41.722
168,4,2,1,1,1,0,0,0,1,1,28.22
169,4,1,2,1,1,0,0,0,1,1,22.29
170,3,1,3,0,1,0,0,0,1,1,31.652
171,4,3,1,1,1,0,1,1,1,0,42.604
172,1,1,1,1,1,0,0,0,1,1,78.442
173,4,1,1,1,1,0,0,0,1,1,21.586
174,2,2,1,1,1,0,0,0,1,1,54.504
175,4,1,2,0,1,0,0,0,1,1,23.884
176,4,1,3,1,1,0,1,0,1,0,23.474
177,3,3,1,1,1,0,0,1,1,1,52.338
178,4,1,1,1,1,0,0,0,1,1,21.586
179,1,1,1,1,1,0,0,0,1,1,78.442
180,4,2,1,0,1,0,0,0,1,1,29.65
181,2,1,2,1,1,0,1,0,1,0,42.836
182,4,1,3,1,1,0,0,1,1,1,23.334
183,4,3,1,1,1,0,0,0,1,1,36.978
184,3,1,1,1,1,0,0,0,1,1,28.428
185,4,1,1,0,1,0,0,0,1,1,23.266
186,1,1,1,1,1,0,1,0,1,0,79.166
187,4,2,2,1,1,0,0,1,1,1,29.914
188,2,1,3,1,1,0,0,0,1,1,42.604
189,4,3,1,1,1,0,0,0,1,1,36.978
190,4,1,1,0,1,0,0,0,1,1,23.266
191,3,1,1,1,1,0,1,0,1,0,29.006
192,4,1,1,1,1,0,0,1,1,1,23.586
193,1,2,2,1,1,0,0,0,1,1,103.476
194,4,1,1,1,1,0,0,0,1,1,21.586
195,2,3,3,0,1,0,0,0,1,1,75.29
196,4,1,1,1,1,0,1,0,1,1,21.772
197,4,1,1,1,1,0,0,1,1,0,22.996
198,3,1,1,1,1,0,0,0,1,1,28.428
199,4,2,2,1,1,0,0,0,1,1,28.638
200,4,1,1,0,1,0,0,0,1,1,23.266
201,1,3,3,1,1,0,0,0,1,1,136.484
202,2,1,1,1,1,0,1,1,1,0,45.864
203,4,1,1,1,1,0,0,0,1,1,21.586
204,4,1,1,1,1,0,0,0,1,1,21.586
205,3,2,2,0,1,0,0,0,1,1,39.858
206,4,1,1,1,1,0,0,0,1,1,21.586
207,4,1,3,1,1,0,1,1,1,0,23.132
208,1,3,1,1,1,0,0,0,1,1,135.496
209,4,1,1,1,1,0,0,0,1,1,21.586
210,2,1,1,1,1,0,0,0,1,1,41.722
211,4,2,1,0,1,0,0,0,1,1,29.65
212,4,1,2,1,1,0,1,1,1,0,23.194
213,3,1,3,1,1,0,0,0,1,1,29.71
214,4,3,1,1,1,0,0,0,1,1,36.978
215,1,1,1,1,1,0,0,0,1,1,78.442
216,4,1,1,0,1,0,0,0,1,1,23.266
217,2,2,1,1,1,0,1,1,1,0,62.368
218,4,1,2,1,1,0,0,0,1,1,22.29
219,4,1,3,1,1,0,0,0,1,1,23.048
220,3,3,1,1,1,0,0,0,1,1,48.824
221,4,1,1,0,1,0,0,0,1,1,23.266
222,1,1,1,1,1,0,1,0,1,0,79.166
223,4,2,1,1,1,0,0,1,1,1,29.814
224,2,1,2,1,1,0,0,0,1,1,42.344
225,4,1,3,1,1,0,0,0,1,1,23.048
226,4,1,1,1,1,0,0,0,1,1,21.586
227,4,1,1,1,1,0,0,0,1,1,21.586
228,4,1,1,1,1,0,0,0,1,1,21.586
229,4,1,1,1,1,0,0,0,1,1,21.586
230,4,1,1,1,1,0,0,0,1,1,21.586
231,4,1,1,1,1,0,0,0,1,1,21.586
232,4,1,1,1,1,0,0,0,1,1,21.586
233,4,1,1,1,1,0,0,0,1,1,21.586
234,4,1,1,1,1,0,0,0,1,1,21.586
235,4,1,1,1,1,0,0,0,1,1,21.586
236,4,1,1,1,1,0,0,0,1,1,21.586
237,4,1,1,1,1,0,0,0,1,1,21.586
238,4,1,1,1,1,0,0,0,1,1,21.586
239,4,1,1,1,1,0,0,0,1,1,21.586
240,4,1,1,1,1,0,0,0,1,1,21.586
241,4,1,1,1,1,0,0,0,1,1,21.586
242,4,1,1,1,1,0,0,0,1,1,21.586
243,4,1,1,1,1,0,0,0,1,1,21.586
244,4,1,1,1,1,0,0,0,1,1,21.586
245,3,1,1,1,1,0,0,0,1,1,28.428
246,4,1,1,1,1,0,0,0,1,1,21.586
247,4,3,1,1,1,0,0,0,1,1,36.978
248,1,1,1,1,1,0,0,0,1,1,78.442
249,4,1,1,1,1,0,0,0,1,1,21.586
250,2,2,1,0,1,0,0,0,1,1,57.464
251,4,1,2,1,1,0,1,0,1,1,22.432
252,4,1,3,1,1,0,0,1,1,0,22.934
253,3,3,1,1,1,0,0,0,1,1,48.824
254,4,1,1,1,1,0,0,0,1,1,21.586
255,1,1,1,1,1,0,0,0,1,1,78.442
256,4,1,1,0,1,0,0,0,1,1,23.266
257,2,2,1,1,1,0,1,0,1,0,58.65
258,4,1,2,1,1,0,0,1,1,1,22.904
259,4,1,3,1,1,0,0,0,1,1,23.048
260,4,3,1,1,1,0,0,0,1,1,36.978
261,3,1,1,1,1,0,0,0,1,1,28.428
262,4,1,1,0,1,0,0,0,1,1,23.266
263,1,1,1,1,1,0,1,0,1,0,79.166
264,4,2,2,1,1,0,0,1,1,1,29.914
265,2,1,1,1,1,0,0,0,1,1,41.722
266,4,1,3,1,1,0,0,0,1,1,23.048
267,4,3,1,0,1,0,0,0,1,1,38.466
268,3,1,1,1,1,0,0,0,1,1,28.428
269,4,1,1,1,1,0,1,1,1,0,23.192
270,4,1,1,1,1,0,0,0,1,1,21.586
271,1,2,2,1,1,0,0,0,1,1,103.476
272,4,1,1,1,1,0,0,0,1,1,21.586
273,2,1,3,0,1,0,0,0,1,1,45.668
274,4,3,1,1,1,0,0,0,1,1,36.978
275,4,1,1,1,1,0,1,1,1,0,23.192
276,4,1,1,1,1,0,0,0,1,1,21.586
277,3,1,1,1,1,0,0,0,1,1,28.428
278,4,2,2,1,1,0,0,0,1,1,28.638
279,1,1,1,0,1,0,0,0,1,1,83.93
280,4,1,3,1,1,0,0,0,1,1,23.048
281,2,3,1,1,1,0,1,1,1,0,83.95
282,4,1,1,1,1,0,0,0,1,1,21.586
283,4,1,1,1,1,0,0,0,1,1,21.586
284,4,1,1,1,1,0,0,0,1,1,21.586
285,3,2,1,1,1,0,0,0,1,1,37.616
286,4,1,2,0,1,0,0,0,1,1,23.884
287,1,1,3,1,1,0,1,0,1,0,80.45
288,4,3,1,1,1,0,0,1,1,1,39.044
289,2,1,1,1,1,0,0,0,1,1,41.722
290,4,1,1,1,1,0,0,0,1,1,21.586
291,4,1,1,1,1,0,0,0,1,1,21.586
292,4,2,1,0,1,0,0,0,1,1,29.65
293,3,1,2,1,1,0,1,0,1,0,29.656
294,4,1,3,1,1,0,0,1,1,1,23.334
295,1,3,1,1,1,0,0,0,1,1,135.496
296,4,1,1,1,1,0,0,0,1,1,21.586
297,4,1,1,1,1,0,0,0,1,1,21.586
298,2,1,1,0,0,0,0,0,1,1,45.678
299,4,2,1,1,1,0,1,0,1,0,30.186
