Iteration,new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
88,4,3,2,1,0,1,1,0,1,1,41.794
89,2,1,2,0,1,1,0,0,0,0,45.188
90,4,1,2,1,1,1,0,0,1,0,22.854
91,1,2,2,1,1,0,0,0,1,0,103.57
92,4,1,2,1,0,1,1,0,1,1,23.338
93,3,3,2,0,1,1,0,0,0,0,61.168
94,4,1,2,1,1,1,0,0,1,0,22.854
95,2,1,2,1,1,0,0,0,1,0,42.288
96,4,2,2,1,0,1,1,0,1,1,31.276
97,1,1,2,0,1,1,0,0,0,0,84.66
98,4,3,1,1,1,1,0,0,1,0,36.996
99,3,1,2,1,1,0,0,0,1,0,29.24
100,4,1,2,1,0,1,1,0,1,1,23.338
101,4,1,2,1,1,1,0,0,1,0,22.854
102,4,1,2,1,1,1,0,0,1,0,22.854
103,4,1,2,1,1,1,0,0,1,0,22.854
104,4,1,2,1,1,1,0,0,1,0,22.854
105,4,1,2,1,1,1,0,0,1,0,22.854
106,4,1,2,1,1,1,0,0,1,0,22.854
107,4,1,2,1,1,1,0,0,1,0,22.854
108,4,1,2,1,1,1,0,0,1,0,22.854
109,4,1,2,1,1,1,0,0,1,0,22.854
110,4,1,1,1,1,1,0,0,1,0,21.698
111,4,1,1,1,1,1,0,0,1,0,21.698
112,2,1,1,1,1,1,0,0,1,0,41.828
113,4,1,1,1,1,1,0,0,1,0,21.698
114,1,2,1,1,1,1,0,0,1,0,102.812
115,4,1,1,1,1,1,0,0,1,0,21.698
116,4,3,1,1,1,1,0,0,1,0,36.996
117,3,1,1,0,1,1,0,0,0,0,30.642
118,4,1,1,1,1,1,0,0,1,0,21.698
119,2,1,1,1,1,0,0,0,1,0,41.64
120,4,2,1,1,1,1,0,0,1,0,28.338
121,1,1,1,0,0,1,1,0,1,1,86.602
122,4,3,1,1,1,1,0,0,0,0,42.882
123,4,1,1,1,1,0,0,0,1,0,21.556
124,3,1,1,1,1,0,0,0,1,0,28.77
125,4,2,1,1,0,0,1,0,1,1,30.464
126,2,1,1,0,1,0,0,0,0,0,44.62
127,4,3,1,1,1,0,0,0,1,0,36.91
128,1,1,1,1,1,0,0,0,1,0,78.274
129,4,1,1,1,1,0,0,0,1,0,21.556
130,3,1,1,0,0,0,1,0,1,1,31.454
131,4,2,1,1,1,0,0,0,0,0,31.33
132,2,1,1,1,1,0,0,0,1,0,41.64
133,4,3,1,1,1,0,0,0,1,0,36.91
134,1,1,1,1,0,0,1,0,1,1,81.78
135,4,1,1,0,1,0,0,0,1,0,23.434
136,4,1,1,1,1,0,0,0,0,0,21.636
137,3,2,1,1,1,0,0,0,0,0,42.238
138,4,1,1,1,1,0,0,0,0,0,21.636
139,2,3,1,1,0,0,1,0,0,1,92.358
140,4,1,1,0,1,0,0,0,0,0,23.776
141,1,1,1,1,1,0,0,0,0,0,78.16
142,4,1,1,1,1,0,0,0,0,0,21.636
143,4,2,1,1,1,0,0,0,0,0,31.33
144,3,1,1,1,0,0,1,0,0,1,29.762
145,4,3,1,0,1,0,0,0,0,0,44.64
146,4,1,1,1,1,0,0,0,0,0,21.636
147,2,1,1,1,1,0,0,0,0,0,41.756
148,4,1,1,1,1,0,0,0,0,0,21.636
149,1,2,1,1,0,0,1,0,0,1,123.974
150,4,1,1,1,1,0,0,0,0,0,21.636
151,4,1,1,0,1,0,0,0,0,0,23.776
152,3,3,1,1,1,0,0,0,0,0,57.47
153,4,1,1,1,1,0,0,0,0,0,21.636
154,2,1,1,1,0,0,0,0,0,0,42.96
155,4,1,1,1,1,0,1,0,0,1,21.758
156,1,2,1,0,1,0,0,0,0,0,120.584
157,4,1,1,1,1,0,0,1,0,0,22.794
158,4,3,1,1,1,0,0,0,0,0,42.47
159,3,1,1,1,1,0,0,0,0,0,28.612
160,4,1,1,1,0,0,1,0,0,1,22.646
161,2,1,1,0,1,0,0,0,1,0,44.798
162,4,2,1,1,1,0,0,1,0,0,33.762
163,1,1,1,1,1,0,0,0,1,0,78.274
164,4,3,1,1,1,0,0,0,1,0,36.91
165,4,1,1,1,0,0,1,0,0,1,22.646
166,3,1,1,0,1,0,0,1,1,0,33.512
167,4,1,3,1,1,0,0,0,1,0,23.06
168,2,2,1,1,1,0,0,0,1,0,54.768
169,4,1,1,1,1,0,0,0,0,0,21.636
170,1,3,1,1,0,0,1,0,1,1,151.178
171,4,1,3,0,1,0,0,1,1,0,24.836
172,4,1,1,1,1,0,0,0,0,0,21.636
173,3,1,1,1,1,0,0,0,1,0,28.77
174,4,2,1,1,1,0,0,0,0,0,31.33
175,2,1,1,1,0,0,1,0,1,1,43.772
176,4,3,3,0,1,0,0,1,1,0,40.81
177,1,1,1,1,1,0,0,0,0,0,78.16
178,4,1,1,1,1,0,0,0,1,0,21.556
179,4,1,1,1,1,0,0,0,1,0,21.556
180,3,2,3,1,0,0,1,0,1,1,42.34
181,4,1,1,0,1,0,0,1,1,0,24.644
182,4,3,1,1,1,0,0,0,1,0,36.91
183,2,1,1,1,1,0,0,0,1,0,41.64
184,4,1,1,1,1,0,0,0,1,0,21.556
185,1,1,3,1,0,0,1,0,1,1,82.818
186,4,2,1,0,1,0,0,1,1,0,31.746
187,3,1,1,1,1,0,0,0,1,0,28.77
188,4,3,1,1,1,0,0,0,1,0,36.91
189,4,1,1,1,1,0,0,0,1,0,21.556
190,2,1,3,1,0,0,1,0,1,1,44.486
191,4,1,1,1,1,0,0,1,1,0,22.996
192,1,2,1,0,1,0,0,0,1,0,108.38
193,4,1,1,1,1,0,0,0,1,0,21.556
194,4,1,1,1,1,0,0,0,1,0,21.556
195,3,3,3,1,0,0,1,0,1,1,57.46
196,4,1,1,1,1,0,0,1,1,0,22.996
197,2,1,1,0,1,0,0,0,1,0,44.798
198,4,2,1,1,1,0,0,0,1,0,28.016
199,1,1,1,1,1,0,0,0,1,0,78.274
200,4,1,3,1,0,0,1,0,1,1,23.67
201,4,3,1,1,1,0,0,1,1,0,38.954
202,3,1,1,0,1,0,0,0,1,0,30.528
203,4,1,1,1,1,0,0,0,1,0,21.556
204,2,2,1,1,1,0,0,0,1,0,54.768
205,4,1,1,1,0,0,0,0,1,0,22.452
206,1,1,3,1,1,0,1,1,1,1,87.056
207,4,3,1,0,1,0,0,0,1,0,38.51
208,4,1,1,1,1,0,0,0,1,0,21.556
209,3,1,1,1,1,0,0,0,1,0,28.77
210,4,1,1,1,1,0,0,0,1,0,21.556
211,2,2,3,1,0,0,1,1,1,1,63.342
212,4,1,1,0,1,0,0,0,1,0,23.434
213,1,3,1,1,1,0,0,0,1,0,135.81
214,4,1,1,1,1,0,0,0,1,0,21.556
215,4,1,2,1,1,0,0,0,1,0,22.394
216,3,1,1,1,0,0,1,1,1,1,32.156
217,4,2,3,0,1,0,0,0,1,0,31.098
218,2,1,1,1,1,0,0,0,1,0,41.64
219,4,3,1,1,1,0,0,0,1,0,36.91
220,1,1,1,1,1,0,0,0,1,0,78.274
221,4,1,2,1,0,0,1,0,1,1,23.184
222,4,1,1,0,1,0,0,1,1,0,24.644
223,3,2,3,1,1,0,0,0,1,0,38.846
224,4,1,1,1,1,0,0,0,1,0,21.556
225,2,3,1,1,1,0,0,0,1,0,71.694
226,4,1,1,1,1,0,0,0,1,0,21.556
227,4,1,1,1,1,0,0,0,1,0,21.556
228,4,1,1,1,1,0,0,0,1,0,21.556
229,4,1,1,1,1,0,0,0,1,0,21.556
230,4,1,1,1,1,0,0,0,1,0,21.556
231,4,1,1,1,1,0,0,0,1,0,21.556
232,4,1,1,1,1,0,0,0,1,0,21.556
233,4,1,1,1,1,0,0,0,1,0,21.556
234,4,1,1,1,1,0,0,0,1,0,21.556
235,4,1,1,1,1,0,0,0,1,0,21.556
236,4,1,1,1,1,0,0,0,1,0,21.556
237,4,1,1,1,1,0,0,0,1,0,21.556
238,4,1,1,1,1,0,0,0,1,0,21.556
239,4,1,1,1,1,0,0,0,1,0,21.556
240,4,1,1,1,1,0,0,0,1,0,21.556
241,4,1,1,1,1,0,0,0,1,0,21.556
242,4,1,1,1,1,0,0,0,1,0,21.556
243,4,1,1,1,1,0,0,0,1,0,21.556
244,4,1,1,1,1,0,0,0,1,0,21.556
245,1,1,1,1,1,0,0,0,1,0,78.274
246,4,1,1,1,1,0,0,0,1,0,21.556
247,4,1,2,1,1,0,0,0,1,0,22.394
248,3,1,1,1,1,0,0,0,1,0,28.77
249,4,1,1,1,1,0,0,0,1,0,21.556
250,4,2,3,1,0,0,1,0,1,1,31.496
251,2,1,1,0,1,0,0,1,1,0,49.032
252,4,3,1,1,1,0,0,0,1,0,36.91
253,1,1,2,1,1,0,0,0,1,0,78.9
254,4,1,1,1,1,0,0,0,1,0,21.556
255,4,1,1,1,0,0,1,0,1,1,22.622
256,3,2,3,1,1,0,0,1,1,0,39.958
257,4,1,1,1,1,0,0,0,1,0,21.556
258,4,1,1,0,1,0,0,0,1,0,23.434
259,2,3,1,1,1,0,0,0,1,0,71.694
260,4,1,2,1,1,0,0,0,1,0,22.394
261,1,1,1,1,1,0,0,0,1,0,78.274
262,4,1,1,1,0,0,1,0,1,1,22.622
263,4,1,1,0,1,0,0,1,1,0,24.644
264,3,2,3,1,1,0,0,0,1,0,38.846
265,4,1,1,1,1,0,0,0,1,0,21.556
266,4,3,1,1,1,0,0,0,1,0,36.91
267,2,1,2,1,1,0,0,0,1,0,42.288
268,4,1,1,1,0,0,1,1,1,1,23.83
269,1,1,1,0,1,0,0,0,1,0,83.834
270,4,2,3,1,1,0,0,0,1,0,29.412
271,4,1,1,1,1,0,0,0,1,0,21.556
272,3,1,1,1,1,0,0,0,1,0,28.77
273,4,3,1,1,1,0,0,0,1,0,36.91
274,4,1,2,1,0,0,1,1,1,1,23.866
275,2,1,1,0,1,0,0,0,1,0,44.798
276,4,1,1,1,1,0,0,0,1,0,21.556
277,1,1,1,1,1,0,0,0,1,0,78.274
278,4,2,3,1,1,0,0,0,1,0,29.412
279,4,1,1,1,1,0,0,0,1,0,21.556
280,4,3,1,1,0,0,1,0,1,1,41.596
281,3,1,2,0,1,0,0,1,1,0,33.18
282,4,1,1,1,1,0,0,0,1,0,21.556
283,2,1,1,1,1,1,0,0,1,0,41.828
284,4,1,1,1,1,0,0,0,1,0,21.556
285,4,2,3,1,1,0,0,0,1,0,29.412
286,1,1,1,1,0,0,1,0,1,1,81.78
287,4,3,1,0,1,0,0,1,0,0,48.79
288,4,1,1,1,1,0,0,0,1,0,21.556
289,3,1,2,1,1,1,0,0,1,0,29.288
290,4,1,1,1,1,0,0,0,1,0,21.556
291,2,1,1,1,1,0,0,0,1,0,41.64
292,4,2,3,1,0,0,1,0,1,1,31.496
293,4,1,1,0,1,0,0,1,0,0,24.874
294,1,3,1,1,1,1,0,0,1,0,135.598
295,4,1,1,1,1,0,0,0,1,0,21.556
296,4,1,2,1,1,0,0,0,1,0,22.394
297,3,1,1,1,1,0,0,0,1,0,28.77
298,4,1,1,1,0,0,1,0,0,1,22.646
299,2,2,3,1,1,0,0,1,1,0,59.13
