Iteration,new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
67,5,0,1,1,1,30,512,8,121840.6
68,2,0,0,0,0,70,2048,6,84780.6
69,3,1,1,1,1,60,16,2,12249.6
70,5,0,0,0,1,80,1,4,9079.2
71,2,0,0,0,0,80,1,4,14728.8
72,5,0,0,0,1,80,1,10,299312.6
73,1,1,0,0,1,80,1,4,15253.6
74,4,0,0,0,1,80,1,0,10023.6
75,2,0,0,0,1,50,32,6,88156.0
76,5,0,0,0,0,80,2,4,9089.0
77,3,0,0,0,1,40,64,8,38040.8
78,2,1,0,0,1,100,8,2,5071.8
79,2,1,0,0,1,100,8,2,5071.8
80,2,1,0,0,0,100,8,2,5075.8
81,2,1,0,0,1,100,8,2,5071.8
82,2,1,0,0,1,100,8,2,5071.8
83,2,1,0,0,1,100,128,2,4662.4
84,2,1,0,0,1,10,128,2,5758.2
85,2,1,0,0,0,0,128,2,11398.4
86,2,1,0,0,1,50,128,10,101299.2
87,2,1,0,0,1,90,128,2,4694.8
88,1,1,0,0,1,30,32,0,17747.6
89,4,1,0,0,0,70,128,6,19148.6
90,2,1,0,0,1,60,4096,8,101273.6
91,3,1,0,0,1,50,1024,2,12158.2
92,2,1,0,0,1,100,256,10,101345.6
93,1,1,0,0,0,40,2048,2,17720.6
94,4,1,0,0,1,10,512,0,9259.4
95,2,1,0,0,1,0,32,6,82066.4
96,2,1,0,0,1,50,2,8,80089.0
97,3,1,0,0,0,90,16,10,47687.6
98,2,1,0,0,1,100,64,2,4658.2
99,2,1,0,0,1,100,64,2,4658.2
100,4,1,0,0,1,100,64,2,8943.6
101,2,1,0,0,1,100,64,2,4658.2
102,2,1,0,0,1,100,64,2,4658.2
103,2,1,0,0,1,100,64,2,4658.2
104,2,1,0,0,1,100,64,2,4658.2
105,2,1,0,0,1,100,64,2,4658.2
106,2,1,0,0,1,100,64,2,4658.2
107,2,1,0,0,1,100,64,2,4658.2
108,2,1,0,0,1,100,64,2,4658.2
109,2,1,0,0,1,30,64,2,4853.6
110,1,1,0,0,1,100,64,2,17845.6
111,2,1,0,0,1,70,64,2,4760.4
112,3,1,0,0,1,60,64,2,12051.4
113,2,1,0,0,1,100,64,2,4658.2
114,2,1,0,0,1,100,1024,2,4669.2
115,1,1,0,0,1,40,256,0,17712.2
116,4,1,0,0,1,10,4096,2,9252.2
117,2,1,0,0,0,0,2048,6,82042.4
118,2,1,0,0,1,90,512,8,100690.2
119,3,1,0,0,1,100,64,2,12330.6
120,2,1,0,1,1,30,16,2,17652.6
121,2,1,1,0,1,70,2,10,80322.6
122,1,1,0,0,0,60,64,2,17688.0
123,4,1,0,0,1,100,64,0,8933.2
124,2,1,0,1,1,20,1024,6,91955.0
125,2,1,1,0,1,100,4,2,5566.0
126,3,1,0,0,1,40,4096,8,38170.4
127,2,1,0,0,0,10,256,2,5713.6
128,2,1,0,0,1,0,2048,10,85241.0
129,1,1,0,1,1,100,512,2,17781.8
130,4,1,1,0,1,90,64,0,8994.4
131,5,1,0,0,0,100,16,2,9191.8
132,2,1,0,0,1,30,2,6,73554.8
133,3,1,0,1,1,70,64,8,38055.2
134,2,1,1,0,1,20,64,2,5038.6
135,2,1,0,0,1,60,4,10,80926.0
136,2,1,0,0,0,100,64,2,4667.4
137,5,1,0,0,1,100,1024,2,9168.0
138,4,1,0,1,1,40,4096,0,35841.4
139,1,1,1,0,1,10,1,2,17673.0
140,2,1,0,0,1,0,256,6,82605.6
141,2,1,0,0,0,100,2048,8,101394.6
142,3,1,0,0,1,80,512,2,12140.8
143,2,1,0,1,1,90,64,10,102759.0
144,5,1,1,0,1,100,16,2,9114.2
145,2,1,0,0,1,30,2,2,7487.8
146,4,1,0,0,0,70,64,0,8987.6
147,1,1,0,0,1,20,8,2,17751.0
148,2,1,0,1,1,100,64,6,90718.2
149,2,1,1,0,1,60,32,8,99729.8
150,3,1,0,0,1,100,4,2,12888.4
151,2,1,0,0,0,40,64,2,4892.2
152,5,1,0,0,1,80,1,10,299159.8
153,2,1,0,1,1,10,1024,2,17806.4
154,4,1,1,0,1,100,4096,0,8903.4
155,1,1,0,0,1,0,256,2,18146.6
156,2,1,0,0,0,50,64,6,89358.8
157,2,1,0,0,1,90,2048,8,100683.2
158,3,1,0,1,1,100,512,2,12119.8
159,2,1,1,0,1,30,128,4,4563.0
160,2,1,1,0,1,30,128,4,4563.0
161,5,0,1,0,1,30,128,4,9170.4
162,4,1,1,0,0,30,128,4,13211.4
163,2,1,1,0,1,30,128,4,4563.0
164,1,1,1,1,1,30,128,4,11917.2
165,2,1,1,0,1,30,128,4,4563.0
166,2,0,1,0,1,30,128,4,4576.4
167,3,1,1,0,0,30,128,4,12142.0
168,2,1,1,0,1,30,128,4,4563.0
169,5,1,1,1,1,30,128,4,9160.6
170,2,0,1,0,1,30,128,4,4576.4
171,4,1,1,0,1,30,128,4,13236.8
172,1,1,1,0,0,30,128,4,11897.4
173,2,1,1,0,1,30,128,4,4563.0
174,2,1,1,1,1,30,128,4,12013.4
175,3,0,1,0,1,30,128,4,12165.6
176,2,1,1,0,1,30,128,4,4563.0
177,5,1,1,0,0,30,128,4,9155.2
178,2,1,1,0,1,30,128,4,4563.0
179,4,1,1,1,1,30,16,4,43500.4
180,1,0,1,0,1,30,8,4,12153.6
181,2,1,1,0,1,30,2,4,12777.8
182,2,1,1,0,0,70,128,4,4507.4
183,3,1,1,0,0,70,32,4,12222.0
184,2,1,1,1,0,70,128,4,11918.2
185,5,0,1,0,0,70,4,4,9190.0
186,2,1,1,0,0,70,1,4,14683.6
187,4,1,1,0,0,70,1024,4,12881.8
188,1,1,1,0,0,70,4096,4,11830.6
189,2,1,1,1,0,70,256,4,11836.2
190,2,0,1,0,0,20,128,10,101372.6
191,3,1,1,0,0,60,2048,4,12090.4
192,2,1,1,0,0,40,512,4,4581.6
193,2,1,1,0,0,80,16,0,4980.4
194,5,1,1,0,0,50,8,6,47391.8
195,4,0,1,1,0,10,2,8,123677.6
196,2,1,1,0,0,0,128,4,18036.8
197,1,1,1,0,0,70,32,10,100374.4
198,2,1,1,0,0,90,128,4,4325.4
199,3,1,1,0,0,90,4,4,12790.8
200,2,0,1,1,0,90,1,0,17584.2
201,2,1,1,0,0,90,128,6,83270.8
202,5,1,1,0,0,90,1024,4,9270.8
203,2,1,1,0,0,90,4096,8,100448.2
204,4,1,1,0,0,90,256,4,12774.6
205,1,0,1,1,0,90,2048,10,103022.2
206,2,1,1,0,0,20,512,4,4949.4
207,3,1,1,0,0,90,128,0,12046.4
208,2,1,1,0,0,60,16,4,4794.8
209,2,1,1,0,0,70,8,6,76640.8
210,5,0,1,1,0,40,128,8,121837.4
211,2,1,1,0,0,80,2,4,12740.4
212,4,1,1,0,0,50,32,4,13176.0
213,1,1,1,0,0,10,128,10,99372.6
214,2,1,1,0,0,0,4,4,18026.8
215,2,0,1,1,0,90,1,0,17584.2
216,3,1,1,0,0,70,128,4,12218.8
217,2,1,1,0,0,20,1024,6,89622.2
218,5,1,1,0,0,60,4096,8,122113.4
219,2,1,1,0,0,90,256,4,4320.0
220,4,1,1,1,0,90,256,4,43706.8
221,1,0,1,0,0,90,256,10,100504.8
222,2,1,1,0,0,90,256,4,4320.0
223,2,1,1,0,0,90,256,4,4320.0
224,3,1,1,0,0,90,256,0,12093.4
225,2,1,1,1,0,90,256,6,91099.0
226,2,1,1,0,0,90,256,4,4320.0
227,2,1,1,0,0,90,256,4,4320.0
228,2,1,1,0,0,90,256,4,4320.0
229,2,1,1,0,0,90,256,4,4320.0
230,2,1,1,0,0,90,256,4,4320.0
231,2,1,1,0,0,90,256,4,4320.0
232,2,1,1,0,0,90,256,4,4320.0
233,2,1,1,0,0,90,256,4,4320.0
234,2,1,1,0,0,90,256,4,4320.0
235,2,1,1,0,0,90,256,4,4320.0
236,2,1,1,0,0,90,256,4,4320.0
237,2,1,1,0,0,90,256,4,4320.0
238,2,1,1,0,0,90,256,4,4320.0
239,2,1,1,0,0,90,256,8,100559.8
240,2,1,1,0,0,90,256,4,4320.0
241,2,1,1,0,0,90,256,4,4320.0
242,2,1,1,0,0,90,256,10,100970.4
243,5,1,1,0,0,90,256,4,9189.8
244,2,1,1,0,0,40,256,4,4590.2
245,4,1,1,0,0,80,256,0,8907.4
246,1,1,1,0,0,50,256,4,11790.4
247,2,1,1,0,0,10,256,6,88115.6
248,2,1,1,0,0,0,256,8,85597.6
249,3,1,1,0,0,90,256,4,12153.6
250,2,0,1,0,0,90,2048,4,4311.0
251,5,0,1,0,0,20,2048,10,300366.4
252,2,0,1,0,0,90,2048,4,4311.0
253,4,0,1,0,0,60,2048,4,12870.2
254,2,0,1,0,0,90,2048,0,4662.8
255,1,0,1,1,0,40,2048,4,11890.2
256,2,0,1,0,0,80,2048,6,85279.8
257,3,0,1,0,0,50,2048,8,38059.0
258,2,0,1,0,0,10,2048,4,5758.6
259,2,0,1,0,0,90,2048,4,4311.0
260,5,0,1,0,0,0,2048,10,299216.2
261,2,0,1,1,0,90,2048,4,11828.8
262,4,0,1,0,0,90,2048,4,12794.8
263,1,0,1,0,0,20,2048,0,17682.0
264,2,0,1,0,0,60,2048,6,88344.0
265,2,0,1,0,0,90,2048,4,4311.0
266,3,0,1,1,0,90,2048,8,37811.4
267,2,0,1,0,0,40,2048,4,4589.6
268,2,0,1,0,0,80,2048,4,4291.8
269,5,0,1,0,0,80,2048,10,298567.8
270,2,0,1,0,0,80,2048,4,4291.8
271,4,0,1,0,0,80,2048,4,12814.0
272,1,0,1,1,0,80,2048,0,17712.2
273,2,0,1,0,0,80,2048,4,4291.8
274,2,0,1,0,0,80,2048,6,85279.8
275,3,0,1,0,0,80,2048,8,37964.2
276,2,0,1,0,0,80,2048,4,4291.8
277,2,0,1,0,0,80,2048,4,4291.8
278,5,0,1,1,0,80,512,10,298816.0
279,2,0,1,0,0,80,2048,4,4291.8
280,4,0,1,0,0,80,16,4,13156.2
281,2,0,1,0,0,80,8,0,5160.0
282,1,0,1,0,0,80,2,4,13366.8
283,2,0,1,0,0,80,2048,6,85279.8
284,3,0,1,1,0,80,32,4,12186.0
285,2,0,1,0,0,80,2048,8,101422.0
286,2,0,1,0,0,80,4,4,11938.0
287,5,0,1,0,0,80,1,4,9105.2
288,2,0,1,0,0,80,1024,10,101533.2
289,4,0,1,0,0,80,4096,4,12770.4
290,2,0,1,1,0,80,2048,0,17641.2
291,1,0,1,0,0,80,2048,4,11808.4
292,2,0,1,0,0,80,512,6,85561.4
293,2,0,1,0,0,80,16,4,5075.0
294,3,0,1,0,0,80,2048,8,37964.2
295,2,0,1,0,0,80,8,4,8985.2
296,2,0,1,0,0,80,2,4,12752.8
297,5,0,1,1,0,80,32,10,300001.0
298,2,0,1,0,0,80,2048,4,4291.8
299,4,0,1,0,0,80,4,0,9337.2
