Iteration,new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
89,4,1,1,1,0,0,0,0,0,1,22.254
90,3,1,3,1,0,1,1,0,0,1,30.912
91,4,3,1,1,0,0,0,0,0,1,43.44
92,2,2,1,1,1,0,0,1,0,1,66.82
93,1,1,1,1,0,0,0,0,0,1,80.862
94,4,1,2,1,0,1,1,0,0,1,22.998
95,4,1,3,1,0,0,0,0,0,1,23.61
96,3,3,1,1,1,0,0,1,0,1,63.06
97,4,2,1,1,0,0,0,0,0,1,31.72
98,2,1,1,1,0,1,1,0,0,1,43.496
99,4,1,2,1,0,0,0,0,0,1,22.878
100,1,1,3,1,0,0,0,1,0,1,88.78
101,4,1,1,1,0,0,0,0,0,1,22.254
102,4,1,1,1,0,0,0,0,0,1,22.254
103,4,1,1,1,0,0,0,0,0,1,22.254
104,4,1,1,1,0,0,0,0,0,1,22.254
105,4,1,1,1,0,0,0,0,0,1,22.254
106,4,1,1,1,0,0,0,0,0,1,22.254
107,4,1,1,1,0,0,0,0,0,1,22.254
108,4,1,1,1,0,0,0,0,0,1,22.254
109,4,1,1,1,0,0,0,0,0,1,22.254
110,4,1,1,1,0,0,0,0,0,1,22.254
111,4,1,1,1,0,0,0,0,0,1,22.254
112,4,1,1,1,0,0,0,0,0,1,22.254
113,4,1,1,1,0,0,0,0,0,1,22.254
114,3,3,1,1,0,0,0,0,0,1,58.09
115,4,1,1,1,0,0,0,0,0,1,22.254
116,2,2,1,1,1,0,0,0,0,1,60.416
117,1,1,2,1,0,0,0,0,0,1,81.248
118,4,1,1,1,0,1,1,0,0,1,22.496
119,4,1,3,1,0,0,0,0,0,1,23.61
120,4,3,1,1,0,0,0,0,0,1,43.44
121,3,2,1,1,1,0,0,1,0,1,46.404
122,2,1,1,1,0,0,1,0,0,1,43.6
123,4,1,2,1,0,1,0,0,0,1,23.106
124,1,1,1,1,0,0,0,0,0,1,80.862
125,4,3,3,1,1,0,0,1,0,1,46.204
126,4,1,1,1,0,0,0,0,0,1,22.254
127,3,2,1,1,0,1,1,0,0,1,47.146
128,4,1,1,1,0,0,0,0,0,1,22.254
129,2,1,2,1,0,0,0,0,0,1,43.632
130,4,1,3,1,1,0,0,1,0,1,23.036
131,1,3,1,1,0,0,1,0,0,1,172.048
132,4,1,1,1,0,1,0,0,0,1,22.172
133,4,2,1,1,0,1,0,0,0,1,31.624
134,3,1,2,1,0,1,0,1,0,1,31.584
135,4,1,1,1,1,1,0,0,0,1,21.65
136,2,1,3,1,1,1,1,0,0,1,43.296
137,1,3,1,1,1,1,0,0,0,1,156.172
138,4,1,1,1,1,1,0,0,0,1,21.65
139,4,2,1,1,1,1,0,1,0,1,34.32
140,4,1,2,1,1,1,0,0,0,1,22.476
141,3,1,1,1,1,1,1,0,0,1,28.922
142,4,1,3,1,1,1,0,0,0,1,23.204
143,2,3,1,1,1,1,0,0,0,1,82.656
144,4,1,1,1,1,1,0,1,0,1,24.4
145,1,2,1,1,1,1,0,0,0,1,114.69
146,4,1,2,1,1,1,1,0,0,1,22.816
147,4,1,1,1,1,1,0,0,0,1,21.65
148,3,1,3,1,1,1,0,0,0,1,29.688
149,4,3,1,1,1,1,0,1,0,1,46.582
150,2,1,1,1,1,1,0,0,0,1,41.828
151,4,2,1,1,1,1,0,0,1,1,28.068
152,1,1,1,0,1,1,1,0,0,1,85.23
153,4,1,2,1,1,1,0,0,0,1,22.476
154,4,1,3,1,1,1,0,0,0,1,23.204
155,4,1,1,1,1,1,0,1,0,1,24.4
156,3,3,1,0,1,1,0,0,1,1,50.87
157,2,2,1,1,1,1,1,0,0,1,65.43
158,4,1,1,1,1,1,0,0,0,1,21.65
159,1,1,2,1,1,1,0,0,0,1,79.066
160,4,1,1,1,1,1,0,1,1,1,23.278
161,4,1,3,0,1,1,0,0,0,1,24.682
162,4,3,1,1,1,1,1,0,0,1,46.682
163,3,1,1,1,1,1,0,0,0,1,28.562
164,4,2,1,1,1,1,0,0,0,1,31.152
165,2,1,2,0,1,1,0,1,1,1,49.102
166,1,1,1,1,1,1,0,0,0,1,78.57
167,4,1,3,1,1,1,1,0,0,1,23.334
168,4,3,1,1,1,1,0,0,0,1,42.476
169,4,1,1,1,1,1,0,0,0,1,21.65
170,3,2,1,0,1,1,0,1,1,1,42.624
171,4,1,2,1,1,1,0,0,0,1,22.476
172,2,1,1,1,1,1,1,0,0,1,42.238
173,4,1,3,1,1,1,0,0,0,1,23.204
174,1,3,1,1,1,1,0,0,0,1,156.172
175,4,1,1,0,1,1,0,1,1,1,24.708
176,4,2,1,1,1,1,0,0,0,1,31.152
177,3,1,2,1,1,1,1,0,0,1,29.398
178,4,1,1,1,1,1,0,0,0,1,21.65
179,2,1,3,1,1,1,0,0,0,1,42.72
180,4,3,1,0,1,1,0,1,1,1,40.828
181,1,1,1,1,1,1,0,0,0,1,78.57
182,4,2,1,1,1,1,0,0,0,1,31.152
183,4,1,2,1,1,1,1,0,0,0,22.59
184,3,1,1,1,1,1,0,0,0,1,28.562
185,4,1,3,1,1,1,0,1,1,1,23.326
186,2,3,1,0,1,1,0,0,0,1,86.516
187,4,1,1,1,1,1,0,0,0,0,21.678
188,1,2,1,1,1,1,1,0,0,1,122.666
189,4,1,2,1,1,1,0,0,0,1,22.476
190,4,1,1,1,1,1,0,1,1,1,23.278
191,3,1,3,0,1,1,0,0,0,1,31.704
192,4,3,1,1,1,1,0,0,0,0,42.882
193,2,1,1,1,1,1,1,0,0,1,42.238
194,4,2,1,1,1,1,0,0,0,1,31.152
195,1,1,2,1,1,1,0,1,1,1,86.728
196,4,1,1,0,1,1,0,0,0,1,23.328
197,4,1,3,1,1,1,0,0,0,0,23.244
198,3,3,1,1,1,1,1,0,0,1,66.204
199,4,1,1,1,1,1,0,0,0,1,21.65
200,2,2,1,1,1,1,0,0,1,1,54.416
201,4,1,1,0,1,1,0,1,0,1,24.98
202,1,1,2,1,1,1,0,0,0,0,79.18
203,4,1,1,1,1,1,1,0,0,1,21.714
204,4,1,3,1,1,1,0,0,0,1,23.204
205,4,3,1,1,1,1,0,0,1,1,36.92
206,3,2,1,0,1,1,0,1,0,1,49.436
207,2,1,1,1,1,1,0,0,0,0,41.818
208,4,1,2,1,1,1,1,0,0,1,22.816
209,1,1,1,1,1,1,0,0,0,1,78.57
210,4,1,3,1,1,1,0,0,1,1,23.162
211,4,3,1,0,1,1,0,1,0,1,49.004
212,4,2,1,1,1,1,0,0,0,0,31.516
213,3,1,1,1,1,1,1,0,0,1,28.922
214,2,1,2,1,1,1,0,0,0,1,42.434
215,4,1,1,1,1,1,0,0,0,1,21.65
216,4,1,3,0,1,1,0,1,1,1,24.88
217,1,3,1,1,1,1,0,0,0,0,156.346
218,4,1,1,1,1,1,1,0,0,1,21.714
219,4,2,1,1,1,1,0,0,0,1,31.152
220,3,1,2,1,1,1,0,0,0,1,29.312
221,4,1,1,0,1,1,0,1,1,1,24.708
222,2,1,3,1,1,1,0,0,0,0,42.906
223,4,3,1,1,1,1,1,0,0,1,46.682
224,1,1,1,1,1,1,0,0,0,1,78.57
225,4,2,1,1,1,1,0,0,0,1,31.152
226,4,1,1,1,1,1,0,0,0,1,21.65
227,4,1,1,1,1,1,0,0,0,1,21.65
228,4,1,1,1,1,1,0,0,0,1,21.65
229,4,1,1,1,1,1,0,0,0,1,21.65
230,4,1,1,1,1,1,0,0,0,1,21.65
231,4,1,1,1,1,1,0,0,0,1,21.65
232,4,1,1,1,1,1,0,0,0,1,21.65
233,4,1,1,1,1,1,0,0,0,1,21.65
234,4,1,1,1,1,1,0,0,0,1,21.65
235,4,1,1,1,1,1,0,0,0,1,21.65
236,4,1,1,1,1,1,0,0,0,1,21.65
237,4,1,1,1,1,1,0,0,0,1,21.65
238,4,1,1,1,1,1,0,0,0,1,21.65
239,4,1,1,1,1,1,0,0,0,1,21.65
240,4,1,1,1,1,1,0,0,0,1,21.65
241,4,1,1,1,1,1,0,0,0,1,21.65
242,4,1,1,1,1,1,0,0,0,1,21.65
243,4,1,1,1,1,1,0,0,0,1,21.65
244,4,1,1,1,1,1,0,0,0,1,21.65
245,4,1,1,1,1,1,0,0,0,1,21.65
246,3,1,1,1,1,1,0,0,0,1,28.562
247,4,1,2,1,1,1,0,0,0,1,22.476
248,2,1,1,1,1,1,0,0,0,1,41.828
249,4,1,3,1,1,1,0,0,0,1,23.204
250,1,3,1,1,1,1,0,0,1,1,135.302
251,4,1,1,0,1,1,0,1,0,1,24.98
252,4,2,1,1,1,1,0,0,0,0,31.516
253,3,1,1,1,1,1,1,0,0,1,28.922
254,4,1,2,1,1,1,0,0,0,1,22.476
255,2,1,1,1,1,1,0,0,0,1,41.828
256,4,1,3,1,1,1,0,1,1,1,23.326
257,1,3,1,0,1,1,0,0,0,0,164.016
258,4,1,1,1,1,1,0,0,0,1,21.65
259,4,2,1,1,1,1,1,0,0,1,33.498
260,4,1,2,1,1,1,0,0,0,1,22.476
261,3,1,1,1,1,1,0,0,0,1,28.562
262,4,1,1,0,1,1,0,1,1,1,24.708
263,2,1,3,1,1,1,0,0,0,0,42.906
264,4,3,1,1,1,1,1,0,0,1,46.682
265,1,1,1,1,1,1,0,0,0,1,78.57
266,4,2,1,1,1,1,0,0,0,1,31.152
267,4,1,2,1,1,1,0,0,0,1,22.476
268,4,1,1,0,1,1,0,1,1,1,24.708
269,3,1,3,1,1,1,0,0,0,0,30.26
270,4,1,1,1,1,1,1,0,0,1,21.714
271,2,3,1,1,1,1,0,0,0,1,82.656
272,4,1,1,1,1,1,0,0,0,1,21.65
273,1,2,1,1,1,1,0,0,0,1,114.69
274,4,1,2,0,1,1,0,1,1,1,24.768
275,4,1,1,1,1,1,0,0,0,0,21.678
276,4,1,1,1,1,1,1,0,0,1,21.714
277,3,1,3,1,1,1,0,0,0,1,29.688
278,4,3,1,1,1,1,0,0,0,1,42.476
279,2,1,1,1,1,1,0,0,0,1,41.828
280,4,2,1,0,1,1,0,1,1,1,31.642
281,1,1,2,1,1,1,0,0,0,0,79.18
282,4,1,1,1,1,1,1,0,0,1,21.714
283,4,1,1,1,1,1,0,0,0,1,21.65
284,4,1,3,1,1,1,0,0,0,1,23.204
285,3,3,1,1,1,1,0,0,0,1,57.664
286,4,1,1,0,1,1,0,1,1,1,24.708
287,2,2,1,1,1,1,0,0,0,0,60.89
288,4,1,1,1,1,1,1,0,0,1,21.714
289,1,1,2,1,1,1,0,0,0,1,79.066
290,4,1,1,1,1,1,0,0,0,1,21.65
291,4,1,3,1,1,1,0,0,0,1,23.204
292,4,3,1,0,1,1,0,1,1,1,40.828
293,3,1,1,1,1,1,0,0,0,0,29.01
294,4,2,1,1,1,1,0,0,0,1,31.152
295,2,1,1,1,1,1,1,0,0,1,42.238
296,4,1,2,1,1,1,0,0,0,1,22.476
297,1,1,1,1,1,1,0,0,0,1,78.57
298,4,1,3,0,1,1,0,1,1,1,24.88
299,4,3,1,1,1,1,0,0,0,0,42.882
