Iteration,new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
137,4,1,3,1,1,0,0,1,0,1,23.036
138,4,3,3,1,1,0,0,1,0,1,46.204
139,3,2,3,1,1,0,0,1,0,1,46.274
140,4,1,2,1,1,0,0,1,0,1,22.97
141,2,1,2,1,0,0,0,1,0,1,46.892
142,4,1,2,1,1,0,0,1,0,1,22.97
143,1,1,2,1,1,0,0,1,0,1,86.884
144,4,3,2,1,1,0,0,1,0,1,46.19
145,4,1,2,1,1,0,0,1,0,1,22.97
146,3,2,2,1,0,0,0,1,0,1,46.986
147,4,1,2,1,1,0,0,1,0,1,22.97
148,4,1,2,1,1,0,0,1,0,1,22.97
149,2,1,2,1,1,0,0,1,0,1,45.89
150,1,3,2,1,1,0,0,1,0,1,172.1
151,4,1,2,1,1,0,0,1,0,1,22.97
152,4,2,2,1,0,0,0,1,0,1,34.466
153,4,1,2,1,1,0,0,1,0,1,22.97
154,3,1,2,1,1,0,0,1,0,1,30.908
155,4,1,2,1,1,0,0,1,0,1,22.97
156,2,1,2,1,1,0,0,1,0,1,45.89
157,1,3,2,1,0,0,0,1,0,1,173.428
158,4,2,2,1,1,0,0,1,0,1,33.836
159,4,1,2,1,1,0,0,1,0,1,22.97
160,4,1,2,1,1,0,0,1,0,1,22.97
161,3,1,2,1,1,0,0,1,0,1,30.908
162,4,1,2,1,0,0,0,1,0,1,23.72
163,2,3,2,1,1,0,0,1,0,1,90.64
164,4,2,2,1,1,0,0,1,0,1,33.836
165,1,1,2,1,1,0,0,1,0,1,86.884
166,4,1,2,1,1,0,0,1,0,1,22.97
167,4,1,2,1,0,0,0,1,0,1,23.72
168,3,1,2,1,1,0,0,1,0,1,30.908
169,4,3,2,1,1,0,0,1,0,1,46.19
170,2,2,2,1,1,0,0,1,0,1,66.818
171,4,1,2,1,1,0,0,1,0,1,22.97
172,1,1,2,1,0,0,0,1,0,1,88.972
173,4,1,2,1,1,0,0,1,0,1,22.97
174,4,1,2,1,1,0,0,1,0,1,22.97
175,3,3,2,1,1,0,0,1,0,1,63.254
176,4,2,2,1,1,0,0,1,0,1,33.836
177,4,1,2,1,0,0,0,1,0,1,23.72
178,2,1,2,1,1,0,0,1,0,1,45.89
179,1,1,2,1,1,0,0,1,0,1,86.884
180,4,1,2,1,1,0,0,1,0,1,22.97
181,4,3,2,1,1,0,0,1,0,1,46.19
182,3,1,2,1,0,0,0,1,0,1,31.866
183,4,2,2,1,1,0,0,1,0,1,33.836
184,4,1,2,0,1,0,1,0,1,0,24.244
185,2,1,2,1,1,0,0,1,0,1,45.89
186,1,1,2,1,1,0,0,1,0,1,86.884
187,4,3,2,1,1,0,0,1,0,1,46.19
188,4,1,2,1,0,0,0,1,1,1,23.776
189,3,2,2,0,1,0,1,0,0,0,49.738
190,4,1,2,1,1,0,0,1,0,1,22.97
191,4,1,2,1,1,0,0,1,0,1,22.97
192,2,1,2,1,1,0,0,1,0,1,45.89
193,1,3,2,0,0,0,1,0,1,0,156.338
194,4,1,2,1,1,0,0,1,0,1,22.97
195,4,2,2,1,1,0,0,1,0,1,33.836
196,4,1,2,1,1,0,0,1,0,1,22.97
197,3,1,2,1,1,0,0,1,0,1,30.908
198,4,1,2,0,0,0,1,0,1,0,24.514
199,2,3,2,1,1,0,0,1,0,1,90.64
200,1,1,2,1,1,0,0,1,0,1,86.884
201,4,2,1,1,1,0,0,1,0,1,33.932
202,4,1,2,1,1,0,0,1,0,1,22.97
203,4,1,2,0,0,0,1,0,1,0,24.514
204,3,1,2,1,1,0,0,1,0,1,30.908
205,4,3,1,1,1,0,0,1,0,1,46.252
206,2,1,2,1,1,0,0,1,0,1,45.89
207,1,2,2,1,1,0,0,1,0,1,126.302
208,4,1,2,0,0,0,1,0,1,0,24.514
209,4,1,2,1,1,0,0,1,0,1,22.97
210,4,1,1,1,1,0,0,1,0,1,22.928
211,3,1,1,1,1,0,0,1,0,1,30.918
212,4,3,1,1,1,0,0,1,0,1,46.252
213,2,2,1,0,0,0,1,0,1,0,62.038
214,1,1,1,1,1,0,0,1,0,1,86.616
215,4,1,1,1,1,0,0,1,0,1,22.928
216,4,1,1,1,1,0,0,1,0,1,22.928
217,4,1,1,1,1,0,0,1,0,1,22.928
218,3,3,1,0,0,0,1,0,1,0,58.76
219,4,1,1,1,1,0,0,1,0,1,22.928
220,4,2,1,1,1,0,0,1,0,1,33.932
221,2,1,1,1,1,0,0,1,0,1,45.826
222,1,1,1,1,1,0,0,1,0,1,86.616
223,4,1,1,0,0,0,1,0,1,0,23.776
224,4,3,1,1,1,0,0,1,0,1,46.252
225,3,1,1,1,1,0,0,1,0,1,30.918
226,4,1,1,1,1,0,0,1,0,1,22.928
227,4,1,1,1,1,0,0,1,0,1,22.928
228,4,1,1,1,1,0,0,1,0,1,22.928
229,4,1,1,1,1,0,0,1,0,1,22.928
230,4,1,1,1,1,0,0,1,0,1,22.928
231,4,1,1,1,1,0,0,1,0,1,22.928
232,4,1,1,1,1,0,0,1,0,1,22.928
233,4,1,1,1,1,0,0,1,0,1,22.928
234,4,1,1,1,1,0,0,1,0,1,22.928
235,4,1,1,1,1,0,0,1,0,1,22.928
236,4,1,1,1,1,0,0,1,0,1,22.928
237,4,1,1,1,1,0,0,1,0,1,22.928
238,4,1,1,1,1,0,0,1,0,1,22.928
239,4,1,1,1,1,0,0,1,0,1,22.928
240,4,1,1,1,1,0,0,1,0,1,22.928
241,4,1,1,1,1,0,0,1,0,1,22.928
242,4,1,1,1,1,0,0,1,0,1,22.928
243,4,1,1,1,1,0,0,1,0,1,22.928
244,4,1,1,1,1,0,0,1,0,1,22.928
245,4,1,1,1,1,0,0,1,0,1,22.928
246,2,2,1,1,1,0,0,1,0,1,66.82
247,1,1,1,1,1,0,0,1,0,1,86.616
248,4,1,1,1,1,0,0,1,0,1,22.928
249,4,1,1,1,1,0,0,1,0,1,22.928
250,4,1,1,1,1,0,0,1,0,1,22.928
251,3,3,1,1,1,0,0,1,0,1,63.06
252,4,1,1,1,1,0,0,1,0,1,22.928
253,4,2,1,0,0,0,1,0,1,0,31.766
254,2,1,1,1,1,0,0,1,0,1,45.826
255,1,1,1,1,1,0,0,1,0,1,86.616
256,4,1,1,1,1,0,0,1,0,1,22.928
257,4,1,1,1,1,0,0,1,0,1,22.928
258,4,3,1,1,1,0,0,1,1,1,39.044
259,3,1,1,0,0,0,1,0,0,0,31.71
260,4,2,1,1,1,0,0,1,0,1,33.932
261,2,1,1,1,1,0,0,1,0,1,45.826
262,4,1,1,1,1,0,0,1,0,1,22.928
263,1,1,1,1,1,0,0,1,0,1,86.616
264,4,1,1,0,0,0,1,0,1,0,23.776
265,4,3,1,1,1,0,0,1,0,1,46.252
266,3,1,1,1,1,0,0,1,0,1,30.918
267,4,2,1,1,1,0,0,1,0,1,33.932
268,4,1,1,1,1,0,0,1,0,1,22.928
269,2,1,1,1,1,0,0,1,0,1,45.826
270,4,1,1,0,0,0,1,0,1,0,23.776
271,1,1,1,1,1,1,0,1,0,1,86.582
272,4,3,1,1,1,0,0,1,0,1,46.252
273,4,1,1,1,1,0,0,1,0,1,22.928
274,3,2,1,1,1,0,0,1,0,1,46.404
275,4,1,1,1,1,0,0,1,0,1,22.928
276,4,1,1,0,0,1,1,0,1,0,23.818
277,4,1,1,1,1,0,0,1,0,1,22.928
278,2,1,1,1,1,0,0,1,0,1,45.826
279,1,3,1,1,1,0,0,1,0,1,171.77
280,4,1,1,1,1,0,0,1,0,1,22.928
281,4,2,1,1,1,0,0,1,0,1,33.932
282,4,1,1,0,0,1,1,0,1,0,23.818
283,3,1,1,1,1,0,0,1,0,1,30.918
284,4,1,1,1,1,0,0,1,0,1,22.928
285,4,1,1,1,1,0,0,1,0,1,22.928
286,2,3,1,1,1,0,0,1,0,1,90.616
287,1,1,1,1,1,0,0,1,0,1,86.616
288,4,2,1,0,0,1,1,0,1,0,31.772
289,4,1,1,1,1,0,0,1,0,1,22.928
290,4,1,1,1,1,0,0,1,0,1,22.928
291,3,1,1,1,1,0,0,1,0,1,30.918
292,4,1,1,1,1,0,0,1,0,1,22.928
293,4,3,1,1,1,0,0,1,0,1,46.252
294,2,1,1,1,1,1,1,1,1,1,46.012
295,1,2,1,0,0,0,0,0,0,0,122.418
296,4,1,1,1,1,0,0,1,0,1,22.928
297,4,1,1,1,1,0,0,1,0,1,22.928
298,4,1,1,1,1,0,0,1,0,1,22.928
299,3,1,1,1,1,0,0,1,0,1,30.918
