Iteration,new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
82,3,1,1,0,1,0,8,2,16314.8
83,2,1,1,1,1,90,1,8,125112.2
84,1,1,0,0,1,50,1024,6,89500.6
85,2,1,1,0,1,30,16,10,96880.0
86,5,1,1,0,1,100,4,2,9232.6
87,2,1,1,1,1,60,4096,2,17657.4
88,3,1,0,0,1,70,256,6,10775.2
89,2,1,1,0,1,90,2,8,80070.8
90,1,1,1,0,1,100,8,2,17697.6
91,2,1,1,1,1,10,128,10,105584.0
92,2,1,0,0,1,0,256,2,11398.2
93,5,1,1,0,1,50,16,2,9113.4
94,3,1,1,0,1,90,1,6,18199.2
95,2,1,1,1,1,30,1024,8,103352.8
96,2,1,0,0,1,60,4096,2,4736.0
97,1,0,1,0,1,100,4,10,81237.6
98,4,1,1,0,1,70,512,2,8888.6
99,2,1,1,1,1,90,2048,2,17668.2
100,5,0,0,0,1,10,2,6,47510.6
101,2,1,0,0,1,60,4096,2,4736.0
102,2,1,0,0,1,60,4096,2,4736.0
103,2,1,0,0,1,60,4096,2,4736.0
104,2,1,0,0,1,60,4096,2,4736.0
105,2,1,0,0,1,60,4096,2,4736.0
106,2,1,0,0,1,60,256,2,4720.4
107,2,1,0,0,1,0,256,2,11398.2
108,2,1,0,0,1,50,256,2,4903.4
109,2,1,0,0,1,100,256,4,4403.0
110,2,1,0,0,1,100,256,4,4403.0
111,2,1,0,0,1,100,256,4,4403.0
112,3,1,0,0,1,100,256,4,12297.4
113,4,1,0,0,1,100,256,4,12774.4
114,2,1,0,0,1,100,256,4,4403.0
115,1,1,0,0,1,100,256,4,11739.6
116,2,1,0,0,1,100,256,4,4403.0
117,2,1,0,0,1,100,256,4,4403.0
118,5,0,0,0,1,100,128,4,9159.6
119,2,1,0,1,1,100,8,4,12159.2
120,3,1,0,0,1,100,16,4,12255.8
121,4,1,0,0,1,100,1,4,20305.2
122,2,0,0,0,1,30,256,4,4623.4
123,1,1,0,0,1,70,1024,4,11860.4
124,2,1,0,1,1,100,512,4,11774.2
125,5,1,0,0,0,80,4,4,9200.6
126,2,1,0,0,1,100,2048,4,4391.8
127,3,0,0,0,1,10,2048,4,12433.4
128,4,1,0,0,1,0,2048,4,22174.2
129,2,1,0,1,0,50,2048,4,11901.4
130,1,1,0,0,1,100,2048,4,11764.6
131,2,1,0,0,1,40,2048,4,4595.4
132,2,0,0,0,1,30,2,8,80543.8
133,5,1,0,1,0,100,2048,4,9108.8
134,2,1,0,0,1,70,8,10,86294.2
135,3,1,0,0,1,80,128,4,12316.4
136,4,0,0,0,1,100,16,4,13029.8
137,2,1,0,0,1,10,1,6,78862.6
138,1,1,0,1,0,0,1024,8,131563.6
139,2,1,0,0,1,100,512,4,4391.4
140,2,1,0,0,1,50,512,0,4871.2
141,5,0,0,0,1,40,512,10,303522.4
142,2,1,0,0,0,100,512,4,4420.2
143,3,1,0,1,1,30,512,4,12231.0
144,2,1,0,0,1,70,512,6,84812.0
145,4,1,0,0,1,100,4,4,14659.2
146,2,1,0,0,1,80,512,8,101953.2
147,1,0,0,0,0,100,2048,0,17677.4
148,2,1,0,1,1,10,2,4,13372.8
149,5,1,0,0,1,20,64,10,298705.2
150,2,1,0,0,1,0,512,4,18040.4
151,2,1,0,0,1,50,128,4,4549.4
152,3,0,0,0,1,100,8,6,12257.0
153,4,1,0,1,0,40,2048,0,35611.0
154,2,1,0,0,1,100,16,8,95356.0
155,1,1,0,0,1,30,1,4,15242.4
156,2,1,0,0,1,100,1024,10,101155.4
157,2,0,0,0,1,70,4,4,11969.2
158,5,1,0,1,0,80,512,4,9177.2
159,2,1,0,0,1,100,2,4,12809.4
160,3,1,0,0,1,20,2048,6,10928.6
161,4,1,0,0,1,10,64,0,9257.6
162,2,0,0,0,1,100,8,4,9138.4
163,1,1,0,1,0,90,128,8,103168.4
164,2,1,0,0,1,0,2048,4,18065.0
165,2,1,0,0,1,50,16,10,96145.4
166,5,1,0,0,1,100,1,4,9107.4
167,2,0,0,0,1,40,512,4,4615.6
168,3,1,0,0,0,30,1024,6,10617.4
169,4,1,0,1,1,100,4,4,43437.0
170,2,1,0,0,1,70,32,0,4793.8
171,1,1,0,0,1,80,2048,8,101416.0
172,2,0,0,0,1,100,2,4,12822.8
173,2,1,0,0,0,20,512,10,101454.2
174,5,1,0,1,1,10,64,4,9173.0
175,2,1,0,0,1,90,128,4,4315.4
176,3,1,0,0,1,90,128,6,10683.0
177,4,0,0,0,1,90,128,4,12795.8
178,2,1,0,0,0,90,128,0,4667.2
179,1,1,0,1,1,90,128,8,102989.8
180,2,1,0,0,1,90,128,4,4315.4
181,2,1,0,0,1,90,128,10,100438.2
182,5,1,0,0,1,90,128,4,9159.6
183,2,0,0,0,1,90,128,4,4335.8
184,3,0,0,1,0,90,128,6,10607.0
185,2,0,0,0,1,90,128,4,4335.8
186,4,0,0,0,1,90,128,0,8905.8
187,2,0,0,0,1,90,128,8,100442.2
188,1,0,0,0,1,90,128,4,11837.6
189,2,0,0,1,0,90,128,4,11847.4
190,2,0,0,0,1,90,128,10,100952.0
191,5,0,0,0,1,90,128,4,9206.8
192,2,0,0,0,1,90,128,4,4335.8
193,3,0,0,0,1,90,128,6,10622.0
194,4,0,0,1,0,90,128,0,35793.4
195,2,0,0,0,1,90,128,4,4335.8
196,1,0,0,0,1,90,4096,8,100632.8
197,2,0,0,0,1,90,128,4,4335.8
198,2,0,0,0,1,90,8,10,86184.8
199,5,0,0,0,0,60,16,4,9109.8
200,2,0,0,1,1,0,1,4,18609.4
201,3,0,0,0,1,50,1024,6,10730.8
202,4,0,0,0,1,90,128,4,12795.8
203,2,0,0,0,1,40,32,0,4958.8
204,1,0,1,0,0,30,4,8,80934.6
205,2,0,0,1,1,90,128,4,11863.6
206,2,0,0,0,1,70,2,10,80056.4
207,5,0,0,0,1,80,64,4,9226.4
208,2,0,1,0,1,20,128,4,4964.6
209,3,0,0,0,0,90,4096,6,10681.4
210,4,0,0,1,1,60,8,4,43466.2
211,2,0,0,0,1,10,16,0,5935.6
212,1,0,0,0,1,0,1,8,85295.0
213,2,0,1,0,1,50,128,4,4543.4
214,2,0,0,0,0,90,1024,10,100518.4
215,5,1,0,1,1,40,32,4,9206.0
216,2,1,0,0,1,30,4,4,11954.6
217,3,0,0,0,1,90,128,6,10622.0
218,4,1,1,0,1,70,2,4,15448.0
219,2,1,0,0,0,80,128,0,4717.2
220,1,0,0,1,1,90,64,8,102782.8
221,2,1,0,0,1,20,4096,4,4983.2
222,2,1,0,0,1,10,128,10,99628.6
223,5,0,1,0,1,60,8,4,9220.0
224,2,1,0,0,0,90,16,4,5034.8
225,3,0,0,1,1,0,1,6,20706.2
226,2,0,0,0,1,90,128,4,4335.8
227,2,0,0,0,1,90,128,4,4335.8
228,2,0,0,0,1,90,128,4,4335.8
229,2,0,0,0,1,90,128,4,4335.8
230,2,0,0,0,1,90,128,4,4335.8
231,2,0,0,0,1,90,128,4,4335.8
232,2,0,0,0,1,90,128,4,4335.8
233,2,0,0,0,1,90,128,4,4335.8
234,2,0,0,0,1,90,128,4,4335.8
235,2,0,0,0,1,50,1024,4,4553.0
236,2,0,0,0,1,90,32,4,4408.6
237,2,0,0,0,1,40,128,4,4604.2
238,2,0,0,0,1,90,4,4,11957.0
239,2,0,0,0,1,30,128,4,4599.2
240,2,0,0,0,1,70,2,4,12788.6
241,2,0,0,0,1,80,64,0,4733.8
242,2,0,0,0,1,90,128,4,4335.8
243,4,0,0,0,1,20,4096,8,41511.6
244,2,0,0,0,1,90,128,4,4335.8
245,1,0,0,0,1,10,8,10,86543.2
246,2,0,0,0,1,60,16,4,4813.8
247,5,0,0,0,1,90,1,4,9151.6
248,2,0,0,0,1,0,128,6,82489.2
249,2,1,0,0,1,50,1024,4,4566.0
250,3,0,0,0,1,90,32,0,12230.0
251,4,1,0,0,1,40,4,8,51963.4
252,2,0,1,0,1,30,128,4,4576.4
253,1,1,0,0,1,90,2,2,17643.4
254,2,1,0,1,0,70,128,10,103083.4
255,2,0,0,0,1,80,64,4,4372.6
256,5,1,0,0,1,90,128,4,9159.6
257,2,0,0,0,1,20,4096,4,4979.6
258,3,1,1,0,1,10,128,6,11662.6
259,2,0,0,0,0,90,8,4,9085.2
260,4,1,0,1,1,60,16,0,35905.8
261,2,0,0,0,1,90,1,8,83405.4
262,1,1,0,0,1,0,128,2,17900.0
263,2,0,1,0,1,50,1024,4,4523.8
264,2,1,0,0,1,90,32,10,99038.2
265,5,0,0,0,0,40,128,4,9144.6
266,2,1,0,1,1,30,4,4,12461.0
267,3,0,0,0,1,90,128,4,12046.6
268,2,1,0,0,1,70,2,6,73533.8
269,4,0,1,0,1,90,64,4,12753.4
270,2,1,0,0,1,80,128,0,4719.8
271,1,0,0,0,0,20,4096,8,100939.0
272,2,1,0,1,1,90,128,2,17767.8
273,2,0,0,0,1,10,8,4,9598.8
274,5,1,0,0,1,60,16,4,9139.8
275,2,0,1,0,1,90,128,10,100753.0
276,3,1,0,0,1,0,1,4,16001.6
277,2,0,0,0,0,50,2048,4,4544.8
278,4,1,0,1,1,90,1024,6,49789.0
279,2,0,0,0,1,40,128,4,4604.2
280,1,1,0,0,1,90,32,0,17756.6
281,2,0,1,0,1,30,4,8,81068.0
282,2,1,0,0,1,70,512,4,4385.2
283,5,0,0,0,0,90,128,2,9139.6
284,2,1,0,1,1,80,2,4,13277.4
285,3,0,0,0,1,20,256,10,49408.6
286,2,1,0,0,1,90,128,4,4315.4
287,4,1,1,0,1,10,64,4,13836.2
288,2,1,0,0,1,60,4096,6,88425.0
289,1,1,0,0,0,90,128,4,11801.8
290,2,1,0,1,1,0,8,0,17870.8
291,2,1,0,0,1,50,128,4,4549.4
292,5,1,0,0,1,90,16,8,121380.2
293,2,1,1,0,1,40,1,2,11286.4
294,2,1,0,0,1,90,2048,4,4325.0
295,3,1,0,0,0,30,2048,10,48674.2
296,4,1,0,1,1,90,2048,4,43637.4
297,2,1,0,0,1,70,2048,4,4437.2
298,2,1,0,0,1,80,2048,6,85354.4
299,1,1,0,0,1,90,2048,4,11781.4
