Iteration,new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
47,4,1,1,1,0,0,0,0,0,1,22.254
48,4,1,2,1,0,0,0,0,0,1,22.878
49,1,1,3,1,0,0,0,0,0,1,81.732
50,2,3,1,1,0,0,0,0,0,1,83.266
51,4,2,1,1,0,0,0,0,0,1,31.72
52,3,1,2,1,0,0,0,0,0,1,29.938
53,1,1,3,1,0,0,0,0,0,0,81.656
54,4,2,1,1,0,1,0,0,0,1,31.624
55,2,3,2,1,0,0,0,0,0,0,83.894
56,4,1,3,1,0,1,0,0,0,1,23.586
57,3,2,1,0,1,0,0,1,0,1,49.974
58,1,1,1,1,0,0,1,0,0,0,81.634
59,4,3,1,0,1,1,0,1,0,1,49.004
60,4,1,2,1,0,0,1,0,0,0,23.396
61,3,2,3,1,0,0,0,0,0,1,43.912
62,2,1,1,0,1,1,0,1,1,1,49.338
63,4,3,1,1,0,0,1,0,0,1,47.086
64,1,1,3,1,0,0,0,1,1,0,88.382
65,4,1,2,0,1,1,0,0,0,1,24.014
66,3,2,1,1,0,0,1,0,0,1,47.036
67,4,1,1,1,0,0,0,0,1,0,22.452
68,2,3,1,0,1,1,0,1,0,1,95.852
69,4,1,3,1,0,0,1,0,0,1,24.194
70,1,1,1,1,0,0,0,0,1,1,80.746
71,4,2,2,0,0,0,0,1,0,0,36.196
72,3,1,1,1,1,1,1,0,0,1,28.922
73,4,1,1,1,0,0,0,0,1,1,22.248
74,2,3,1,1,0,0,0,0,1,1,72.546
75,4,1,3,0,0,0,0,1,1,0,24.85
76,4,2,1,1,1,0,1,0,1,1,30.17
77,1,1,2,1,0,1,0,0,1,1,81.248
78,4,1,1,1,0,0,0,0,1,1,22.248
79,3,3,1,1,0,0,0,1,1,1,52.748
80,4,1,3,0,1,0,0,0,1,0,24.794
81,2,1,1,1,0,1,1,0,1,1,43.84
82,4,2,2,1,0,0,0,0,1,1,29.34
83,4,1,1,1,0,0,0,0,1,1,22.248
84,1,1,1,0,1,0,0,1,1,0,92.746
85,3,3,1,1,0,0,1,0,1,1,56.88
86,4,1,3,1,0,1,0,0,1,1,23.624
87,2,2,2,1,0,0,0,0,1,1,55.916
88,4,1,1,1,0,0,0,1,1,1,23.768
89,4,1,1,0,1,0,0,0,1,0,23.434
90,1,3,1,1,0,1,1,0,1,1,151.222
91,4,1,3,1,0,0,0,0,1,1,23.66
92,3,2,2,1,0,0,0,0,1,1,38.398
93,2,1,1,0,1,0,0,1,1,0,49.032
94,4,1,1,1,0,1,1,0,1,1,22.522
95,4,3,1,1,0,0,0,0,1,1,37.192
96,1,1,3,1,0,0,0,0,1,1,81.822
97,4,2,2,0,1,0,0,1,1,0,31.61
98,3,1,1,1,0,1,1,0,1,1,29.93
99,2,1,1,1,0,0,0,0,1,1,42.878
100,4,3,1,1,0,0,0,0,1,1,37.192
101,4,1,1,1,0,0,0,0,1,1,22.248
102,4,1,1,1,0,0,0,0,1,1,22.248
103,4,1,1,1,0,0,0,0,1,1,22.248
104,4,1,1,1,0,0,0,0,1,1,22.248
105,4,1,1,1,0,0,0,0,1,1,22.248
106,4,1,1,1,0,0,0,0,1,1,22.248
107,4,1,1,1,0,0,0,0,1,1,22.248
108,4,1,1,1,0,0,0,0,1,1,22.248
109,4,1,1,1,0,0,0,0,1,1,22.248
110,4,1,1,1,0,0,0,0,1,1,22.248
111,4,1,1,1,0,0,0,0,1,1,22.248
112,4,1,1,1,0,0,0,0,1,1,22.248
113,4,1,1,1,0,0,0,0,1,1,22.248
114,1,1,3,1,0,0,0,0,1,1,81.822
115,3,1,1,1,0,0,0,0,1,1,29.334
116,4,2,2,1,0,0,0,1,1,1,30.33
117,2,1,1,0,1,0,0,0,1,0,44.798
118,4,1,1,1,0,1,1,0,1,1,22.522
119,4,3,1,1,0,0,0,0,1,1,37.192
120,1,1,3,1,0,0,0,0,1,1,81.822
121,4,2,2,0,0,0,0,1,1,0,31.57
122,3,1,1,1,1,0,1,0,1,1,29.188
123,4,1,1,1,0,1,0,0,1,1,22.19
124,2,3,1,1,0,1,0,0,1,1,72.262
125,4,1,3,1,0,1,0,0,1,1,23.624
126,4,1,1,0,1,1,0,1,1,0,24.768
127,1,2,2,1,0,1,1,0,1,1,112.362
128,4,1,1,1,0,1,0,0,1,1,22.19
129,3,1,1,1,0,1,0,0,1,1,29.314
130,4,3,1,0,0,1,0,1,1,0,41.204
131,2,1,3,1,1,1,0,0,1,1,43.192
132,4,1,1,1,0,1,1,0,1,1,22.522
133,4,2,2,1,0,1,0,0,1,1,28.906
134,1,1,1,1,0,1,0,0,1,1,80.704
135,3,1,1,0,1,1,0,1,1,0,33.332
136,4,3,1,1,0,1,1,0,1,1,41.408
137,2,1,3,1,0,1,0,0,1,1,43.742
138,4,1,1,1,0,1,0,0,1,1,22.19
139,4,2,2,1,0,1,0,0,1,1,28.906
140,4,1,1,0,1,1,0,1,1,0,24.768
141,1,1,1,1,0,1,1,0,1,1,81.772
142,4,3,1,1,0,1,0,0,1,1,37.176
143,3,1,3,1,0,1,0,0,1,1,30.398
144,4,1,1,1,0,1,0,0,1,1,22.19
145,2,2,2,0,0,1,0,1,1,0,62.632
146,4,1,1,1,1,1,0,0,1,1,21.97
147,4,1,1,1,1,1,1,0,1,1,21.906
148,1,3,1,1,1,1,1,0,1,1,149.592
149,4,1,1,1,1,1,1,0,1,1,21.906
150,3,1,3,1,1,1,1,1,1,1,31.464
151,4,2,2,0,1,1,1,0,1,0,32.554
152,2,1,1,1,1,1,1,0,0,1,42.238
153,4,1,1,1,1,1,1,0,1,1,21.906
154,4,3,1,1,1,1,1,0,1,1,40.79
155,1,1,1,1,1,1,1,0,1,1,79.25
156,4,1,3,0,1,1,1,1,0,0,24.868
157,3,2,2,1,1,1,1,0,1,1,41.368
158,4,1,1,1,1,1,1,0,1,1,21.906
159,2,1,1,1,1,1,1,0,1,1,42.334
160,4,3,1,1,1,1,1,0,1,1,40.79
161,4,1,1,0,1,1,1,1,0,0,25.03
162,1,1,3,1,1,1,1,0,1,1,80.502
163,4,2,1,1,1,1,1,0,1,1,30.204
164,3,1,2,1,1,1,1,0,1,1,29.632
165,4,1,1,1,1,1,1,0,0,1,21.714
166,2,3,1,0,1,1,1,1,0,0,103.514
167,4,1,1,1,1,1,1,0,0,1,21.714
168,4,1,3,1,1,1,1,0,0,1,23.334
169,4,1,1,1,1,1,1,0,0,1,21.714
170,1,2,2,1,1,1,1,0,0,1,123.274
171,4,1,1,0,1,1,1,1,0,0,25.03
172,3,1,1,1,1,1,1,0,0,1,28.922
173,4,3,1,1,1,1,1,0,0,1,46.682
174,2,1,3,1,1,1,1,0,0,1,43.296
175,4,1,1,1,1,1,1,0,0,1,21.714
176,4,2,2,0,1,1,1,1,0,0,38.044
177,1,1,1,1,1,1,1,0,0,1,79.3
178,4,1,1,1,1,1,1,0,0,1,21.714
179,3,3,1,1,1,1,1,0,0,1,66.204
180,4,1,3,1,1,1,1,0,0,1,23.334
181,2,1,1,1,1,1,1,1,0,0,45.96
182,4,2,2,0,1,1,1,0,0,1,35.91
183,4,1,1,1,1,1,1,0,0,1,21.714
184,1,1,1,1,1,1,1,0,0,1,79.3
185,4,3,1,1,1,1,1,0,0,1,46.682
186,3,1,3,1,1,1,1,1,0,1,31.216
187,4,1,1,0,1,1,1,0,0,0,23.232
188,2,2,2,1,1,1,1,0,0,1,65.806
189,4,1,1,1,1,1,1,0,0,1,21.714
190,4,1,1,1,1,1,1,0,0,1,21.714
191,1,3,1,1,1,1,1,0,0,1,170.97
192,4,1,1,0,1,1,1,1,0,0,25.03
193,3,1,3,1,1,1,1,0,0,1,29.97
194,4,2,2,1,1,1,1,0,0,1,34.188
195,2,1,1,1,1,1,1,0,0,1,42.238
196,4,1,1,1,1,1,1,0,0,1,21.714
197,4,3,1,0,1,1,1,1,0,0,52.318
198,1,1,1,1,1,1,1,0,0,1,79.3
199,4,1,3,1,1,1,1,0,0,1,23.334
200,3,2,2,1,1,1,1,0,0,1,46.988
201,4,1,1,1,1,1,1,0,0,1,21.714
202,2,1,1,0,1,1,1,1,0,0,49.426
203,4,3,1,1,1,1,1,0,0,1,46.682
204,4,1,1,1,1,1,1,0,0,1,21.714
205,1,1,3,1,1,1,1,0,0,1,80.566
206,4,2,1,1,1,1,1,0,0,1,33.498
207,3,1,2,0,1,1,1,1,0,0,33.396
208,4,1,1,1,1,1,1,0,0,1,21.714
209,2,3,1,1,1,1,1,0,0,1,91.398
210,4,1,1,1,1,1,1,0,0,1,21.714
211,4,1,3,1,1,1,1,0,0,1,23.334
212,1,2,1,0,1,1,1,1,0,0,140.368
213,4,1,2,1,1,1,1,0,0,1,22.816
214,3,1,1,1,1,1,1,0,0,1,28.922
215,4,3,1,1,1,1,1,0,0,1,46.682
216,2,1,1,1,1,1,1,0,0,1,42.238
217,4,1,3,0,1,1,1,1,0,0,24.868
218,4,2,1,1,1,1,1,0,0,1,33.498
219,1,1,2,1,1,1,1,0,0,1,80.34
220,4,1,1,1,1,1,1,0,0,1,21.714
221,3,3,1,1,1,1,1,0,0,1,66.204
222,4,1,1,0,1,1,1,1,0,0,25.03
223,2,1,3,1,1,1,1,0,0,1,43.296
224,4,1,1,1,1,1,1,0,0,1,21.714
225,4,2,2,1,1,1,1,0,0,1,34.188
226,4,1,1,1,1,1,1,0,0,1,21.714
227,4,1,1,1,1,1,1,0,0,1,21.714
228,4,1,1,1,1,1,1,0,0,1,21.714
229,4,1,1,1,1,1,1,0,0,1,21.714
230,4,1,1,1,1,1,1,0,0,1,21.714
231,4,1,1,1,1,1,1,0,0,1,21.714
232,4,1,1,1,1,1,1,0,0,1,21.714
233,4,1,1,1,1,1,1,0,0,1,21.714
234,4,1,1,1,1,1,1,0,0,1,21.714
235,4,1,1,1,1,1,1,0,0,1,21.714
236,4,1,1,1,1,1,1,0,0,1,21.714
237,4,1,1,1,1,1,1,0,0,1,21.714
238,4,1,1,1,1,1,1,0,0,1,21.714
239,4,1,1,1,1,1,1,0,0,1,21.714
240,4,1,1,1,1,1,1,0,0,1,21.714
241,4,1,1,1,1,1,1,0,0,1,21.714
242,4,1,1,1,1,1,1,0,0,1,21.714
243,4,1,1,1,1,1,1,0,0,1,21.714
244,4,1,1,1,1,1,1,0,0,1,21.714
245,1,1,1,1,1,1,1,0,0,1,79.3
246,4,1,1,1,1,1,1,0,0,1,21.714
247,3,1,1,1,1,1,1,0,0,1,28.922
248,4,3,1,1,1,1,1,0,0,1,46.682
249,2,1,1,1,1,1,1,0,0,1,42.238
250,4,1,3,1,1,1,1,0,0,1,23.334
251,4,1,1,1,1,1,1,1,0,1,23.24
252,1,2,2,0,1,1,1,0,0,0,129.618
253,4,1,1,1,1,1,1,0,0,1,21.714
254,3,1,1,1,1,1,1,0,0,1,28.922
255,4,3,1,1,1,1,1,0,0,1,46.682
256,4,1,1,1,1,1,1,0,0,1,21.714
257,2,1,3,1,1,1,1,1,0,1,46.38
258,4,1,1,0,1,1,1,0,0,0,23.232
259,4,2,2,1,1,1,1,0,0,1,34.188
260,1,1,1,1,1,1,1,0,0,1,79.3
261,4,1,1,1,1,1,1,0,0,1,21.714
262,4,3,1,1,1,1,1,0,0,1,46.682
263,3,1,1,0,1,1,1,1,0,0,33.462
264,4,1,3,1,1,1,1,0,0,1,23.334
265,2,1,1,1,1,1,1,0,0,1,42.238
266,4,2,2,1,1,1,1,0,0,1,34.188
267,4,1,1,1,1,1,1,0,0,1,21.714
268,1,1,1,1,1,1,1,0,0,1,79.3
269,4,3,1,0,1,1,1,1,0,0,52.318
270,4,1,1,1,1,1,1,0,0,1,21.714
271,3,1,3,1,1,1,1,0,0,1,29.97
272,4,2,1,1,1,1,1,0,0,1,33.498
273,2,1,2,1,1,1,1,0,0,1,42.83
274,4,1,1,1,1,1,1,0,0,1,21.714
275,4,1,1,0,1,1,1,1,0,0,25.03
276,4,3,1,1,1,1,1,0,0,1,46.682
277,1,1,1,1,1,1,1,0,0,1,79.3
278,4,1,3,1,1,1,1,0,0,1,23.334
279,3,1,1,1,1,1,1,0,0,1,28.922
280,4,2,2,1,1,1,1,0,0,1,34.188
281,2,1,1,0,1,1,1,1,0,0,49.426
282,4,1,1,1,1,1,1,0,0,1,21.714
283,4,3,1,1,1,0,1,0,0,1,46.604
284,4,1,1,1,1,1,1,0,0,1,21.714
285,1,1,3,1,1,1,1,0,0,1,80.566
286,4,1,1,1,1,1,1,0,0,1,21.714
287,3,2,2,0,1,1,1,1,0,0,53.456
288,4,1,1,1,1,1,1,0,0,1,21.714
289,2,1,1,1,1,0,1,0,0,1,42.362
290,4,3,1,1,1,1,1,0,0,1,46.682
291,4,1,1,1,1,1,1,0,0,1,21.714
292,4,1,3,1,1,1,1,0,0,1,23.334
293,1,1,1,1,1,1,1,1,0,1,87.264
294,4,2,2,0,1,1,1,0,0,0,35.906
295,3,1,1,1,1,0,1,0,0,1,29.104
296,4,1,1,1,1,1,1,0,0,1,21.714
297,2,1,1,1,1,1,1,0,0,1,42.238
298,4,3,1,1,1,1,1,0,0,1,46.682
299,4,1,3,1,1,1,1,1,0,1,23.374
