Iteration,new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
161,4,2,1,1,1,0,0,0,1,0,28.016
162,3,1,2,0,1,1,0,0,1,0,31.37
163,4,1,1,1,1,0,1,0,0,1,21.758
164,4,1,1,1,1,0,0,0,1,0,21.556
165,1,3,1,1,0,0,0,0,1,0,137.304
166,2,1,3,1,1,1,0,0,1,0,43.522
167,4,2,2,0,1,0,0,0,1,0,30.388
168,4,1,1,1,1,0,1,0,0,1,21.758
169,3,1,1,1,1,0,0,0,1,0,28.77
170,4,1,1,1,0,0,0,0,1,0,22.452
171,4,1,1,1,1,1,0,0,1,0,21.698
172,1,3,3,0,1,0,0,0,0,0,164.384
173,2,2,2,1,1,0,1,0,1,1,59.296
174,4,1,1,1,1,0,0,0,1,0,21.556
175,4,1,1,1,0,0,0,0,1,0,22.452
176,3,1,1,1,1,1,0,0,1,0,28.674
177,4,1,1,0,1,0,0,0,0,0,23.776
178,4,3,2,1,1,0,1,0,1,1,41.344
179,1,2,3,1,1,0,0,0,1,0,104.082
180,2,1,1,1,1,0,0,0,1,0,41.64
181,4,1,1,1,0,1,0,1,1,0,23.582
182,4,1,1,0,1,0,0,0,0,0,23.776
183,3,1,1,1,1,0,1,0,1,1,29.188
184,4,3,2,1,1,0,0,0,1,0,37.484
185,4,2,3,1,1,0,0,1,1,0,29.832
186,1,1,1,1,0,1,0,0,1,0,80.552
187,2,1,1,0,1,0,0,0,0,0,44.62
188,4,1,1,1,1,0,1,0,1,1,21.772
189,4,1,1,1,1,0,0,0,1,0,21.556
190,3,3,2,1,1,0,0,1,1,0,52.184
191,4,2,3,1,0,1,0,0,1,0,29.81
192,4,1,1,0,1,0,0,0,0,0,23.776
193,1,1,1,1,1,0,1,0,1,1,79.442
194,2,1,1,1,1,0,0,0,1,0,41.64
195,4,1,1,1,1,0,0,1,1,0,22.996
196,4,3,2,1,0,1,0,0,1,0,37.932
197,3,2,3,0,1,0,0,0,0,0,45.906
198,4,1,1,1,1,0,1,0,1,1,21.772
199,4,1,1,1,1,0,0,1,1,0,22.996
200,1,1,1,1,1,0,0,0,1,0,78.274
201,2,1,1,1,0,1,0,0,1,0,42.786
202,4,3,2,0,1,0,0,0,0,0,45.384
203,4,2,3,1,1,0,1,0,1,1,31.034
204,3,1,1,1,1,0,0,1,1,0,30.956
205,4,1,1,1,1,0,0,0,1,0,21.556
206,4,1,1,1,0,1,0,0,1,0,22.138
207,1,1,1,0,1,0,0,0,0,0,84.07
208,2,3,2,1,1,0,1,0,1,1,80.616
209,4,2,3,1,1,0,0,0,1,0,29.412
210,4,1,1,1,1,0,0,1,1,0,22.996
211,3,1,1,1,0,1,0,0,1,0,29.604
212,4,1,1,0,1,0,0,0,0,0,23.776
213,4,1,1,1,1,0,1,0,1,0,79.142
214,1,3,2,1,1,0,0,0,1,1,135.862
215,2,2,3,1,1,0,0,1,1,0,59.13
216,4,1,1,1,0,1,0,0,1,0,22.138
217,4,1,1,0,1,0,0,0,0,0,23.776
218,3,1,1,1,1,0,1,0,1,0,29.006
219,4,1,1,1,1,0,0,0,1,1,21.586
220,4,3,2,1,1,0,0,1,1,0,39.01
221,1,2,3,1,0,1,0,0,1,0,105.498
222,2,1,1,0,1,0,0,0,0,0,44.62
223,4,1,1,1,1,0,1,0,1,0,79.142
224,4,1,1,1,1,0,0,0,1,1,21.586
225,3,1,1,1,1,0,0,1,1,0,30.956
226,4,1,1,1,1,0,0,0,1,0,21.556
227,4,1,1,1,1,0,0,0,1,0,21.556
228,4,1,1,1,1,0,0,0,1,0,21.556
229,4,1,1,1,1,0,0,0,1,0,21.556
230,4,1,1,1,1,0,0,0,1,0,21.556
231,4,1,1,1,1,0,0,0,1,0,21.556
232,4,1,1,1,1,0,0,0,1,0,21.556
233,4,1,1,1,1,0,0,0,1,0,21.556
234,4,1,1,1,1,0,0,0,1,0,21.556
235,4,1,1,1,1,0,0,0,1,0,21.556
236,4,1,1,1,1,0,0,0,1,0,21.556
237,4,1,1,1,1,0,0,0,1,0,21.556
238,4,1,1,1,1,0,0,0,1,0,21.556
239,4,1,1,1,1,0,0,0,1,0,21.556
240,4,1,1,1,1,0,0,0,1,0,21.556
241,4,1,1,1,1,0,0,0,1,0,21.556
242,4,1,1,1,1,0,0,0,1,0,21.556
243,4,1,1,1,1,0,0,0,1,0,21.556
244,4,1,1,1,1,0,0,0,1,0,21.556
245,4,1,1,1,1,0,0,0,1,0,21.556
246,1,3,2,1,1,0,0,0,1,0,136.418
247,2,1,3,1,1,0,0,0,1,0,42.758
248,4,2,1,1,1,0,0,0,1,0,28.016
249,4,1,1,1,0,0,0,0,1,0,22.452
250,3,1,1,1,1,1,0,0,1,0,28.674
251,4,1,1,0,1,0,0,0,0,0,23.776
252,4,1,1,1,1,0,1,0,1,1,21.772
253,1,3,2,1,1,0,0,0,1,0,136.418
254,4,2,3,1,1,0,0,1,1,0,29.832
255,2,1,1,1,0,0,0,0,1,0,42.962
256,4,1,1,0,1,1,0,0,1,0,23.248
257,4,1,1,1,1,0,0,0,1,0,21.556
258,4,1,1,1,1,0,0,0,0,0,21.636
259,4,1,1,1,1,0,0,0,1,0,21.556
260,3,1,1,1,1,0,1,1,1,1,31.336
261,4,3,2,1,1,0,0,0,1,0,37.484
262,4,1,1,1,1,0,0,0,1,0,21.556
263,1,2,3,1,0,1,0,0,1,0,105.498
264,2,1,1,0,1,0,0,0,0,0,44.62
265,4,1,1,1,1,0,1,0,1,0,79.142
266,4,1,1,1,1,0,0,1,1,1,23.586
267,4,1,1,1,1,0,0,0,1,0,21.556
268,3,3,2,1,1,0,0,0,1,0,49.814
269,4,1,1,1,0,1,0,0,0,0,22.142
270,4,2,3,0,1,0,0,0,1,0,31.098
271,1,1,1,1,1,0,1,0,1,0,79.166
272,2,1,1,1,1,0,0,1,1,1,45.896
273,4,1,1,1,1,0,0,0,1,0,21.556
274,4,1,1,1,1,0,0,0,1,0,21.556
275,4,3,2,1,0,1,0,0,0,0,43.734
276,3,1,1,0,1,0,0,0,1,0,30.528
277,4,2,3,1,1,0,1,0,1,0,31.274
278,4,1,1,1,1,0,0,1,1,1,23.586
279,1,1,1,1,1,0,0,0,1,0,78.274
280,4,1,1,1,1,0,0,0,1,0,21.556
281,2,1,1,1,0,1,0,0,1,0,42.786
282,4,3,2,0,1,0,0,0,0,0,45.384
283,4,1,1,1,1,0,1,0,1,0,79.142
284,3,2,3,1,1,0,0,1,1,1,40.238
285,4,1,1,1,1,0,0,0,1,0,21.556
286,4,1,1,1,1,0,0,0,1,0,21.556
287,1,1,1,1,0,1,0,0,1,0,80.552
288,4,1,1,0,1,0,0,0,0,0,23.776
289,2,3,2,1,1,0,1,0,1,0,80.564
290,4,1,1,1,1,0,0,1,1,1,23.586
291,4,2,3,1,1,0,0,0,1,0,29.412
292,3,1,1,1,1,0,0,0,1,0,28.77
293,4,1,1,1,0,1,0,0,1,0,22.138
294,4,1,1,0,1,0,0,0,0,0,23.776
295,1,1,1,1,1,0,1,0,1,0,79.166
296,4,3,2,1,1,0,0,1,1,1,39.018
297,2,1,1,1,1,0,0,0,1,0,41.64
298,4,1,3,1,1,0,0,0,1,0,23.06
299,4,2,1,1,0,1,0,0,1,0,28.458
