Iteration,new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
73,3,1,1,0,0,80,8,2,12400.0
74,2,0,0,0,1,70,16,4,5055.4
75,4,0,1,1,0,80,256,8,124783.6
76,2,1,1,0,1,0,128,10,85643.4
77,1,0,1,0,0,20,1,4,15226.8
78,5,0,0,0,1,80,2048,6,47641.8
79,2,0,1,0,0,10,512,4,5762.6
80,3,1,1,1,1,90,256,0,12083.8
81,2,0,1,0,0,40,2,4,12748.0
82,4,0,0,0,1,50,32,2,8964.0
83,2,0,1,0,0,80,4,8,81067.2
84,5,1,1,1,1,100,256,4,9138.6
85,2,0,1,0,0,30,4096,10,100633.6
86,1,0,0,0,1,80,1024,6,89900.4
87,3,0,1,0,1,70,256,4,12126.6
88,2,1,1,1,0,0,2048,0,17861.6
89,2,0,1,0,1,80,8,4,9000.2
90,4,0,0,0,0,20,16,2,9166.4
91,5,0,1,0,1,90,128,8,121625.2
92,2,1,1,1,0,10,1,4,15265.6
93,1,0,1,0,1,40,512,6,89856.2
94,2,0,1,0,0,50,256,10,101258.4
95,3,0,0,0,1,80,2,4,13133.4
96,2,1,1,1,0,100,32,0,17638.2
97,4,0,1,0,1,60,256,4,12879.0
98,5,0,1,0,0,30,64,2,9149.2
99,2,0,0,0,1,80,4,4,11958.4
100,1,0,1,1,0,70,4096,8,102936.2
101,2,0,1,0,0,60,64,4,4372.0
102,2,0,1,0,0,60,64,4,4372.0
103,2,0,1,0,0,60,64,4,4372.0
104,2,0,1,0,0,60,64,4,4372.0
105,2,0,1,0,0,60,64,4,4372.0
106,2,0,1,0,0,60,1024,4,4409.2
107,2,0,1,0,0,0,256,4,18004.6
108,2,0,1,0,0,80,8,4,8985.2
109,2,0,1,0,0,20,2048,6,89539.0
110,2,0,1,0,0,10,16,10,96771.8
111,3,0,1,0,0,90,128,4,12097.8
112,2,0,1,0,0,40,1,4,14737.2
113,4,0,1,0,0,80,256,0,8894.6
114,2,0,1,0,0,50,512,4,4530.4
115,5,1,1,0,0,100,64,2,9163.2
116,1,0,1,0,1,60,2,8,80159.8
117,2,0,1,0,0,30,32,4,4568.8
118,3,0,0,0,1,80,256,6,10640.4
119,2,0,1,0,0,70,4,10,81148.6
120,2,1,1,1,0,0,4096,4,18470.4
121,4,0,1,0,1,80,1024,0,8896.8
122,2,0,0,0,0,20,256,4,4972.6
123,5,0,1,0,1,10,64,2,9266.6
124,1,1,1,1,0,90,8,4,12193.4
125,2,0,1,0,1,60,2048,8,101263.6
126,3,0,1,0,0,80,16,6,11286.0
127,2,0,0,0,1,40,128,10,101283.8
128,4,0,1,1,0,50,256,4,43732.8
129,2,1,1,0,1,100,1,4,14712.2
130,5,0,1,0,0,30,512,0,9118.6
131,1,0,0,0,0,80,2,4,13281.6
132,2,0,1,0,1,70,32,2,4785.2
133,2,0,1,1,0,60,256,8,102676.8
134,3,1,1,0,1,80,64,4,12141.4
135,2,0,1,0,0,0,4,6,82086.2
136,4,0,0,0,0,20,4096,4,13814.6
137,2,0,1,0,1,10,256,10,99476.6
138,5,0,1,1,0,90,1024,4,9127.8
139,1,1,1,0,1,80,8,0,17736.2
140,2,0,1,0,0,60,64,4,4372.0
141,2,0,0,0,0,40,2048,2,4890.2
142,3,0,1,0,1,50,16,4,12223.2
143,2,0,1,1,0,100,128,8,102761.8
144,4,1,1,0,1,80,256,4,12789.4
145,2,0,1,0,0,30,1,6,78742.2
146,5,0,0,0,0,60,512,10,301135.2
147,2,0,1,0,1,70,2,4,12765.0
148,1,0,1,1,0,80,256,0,17706.0
149,2,1,1,0,1,0,32,4,18051.0
150,3,0,1,0,0,20,64,2,12177.4
151,2,0,0,0,0,10,4,4,12019.6
152,4,0,1,0,1,80,4096,8,39138.4
153,2,0,1,1,0,90,256,4,11876.4
154,5,1,1,0,1,60,1024,6,47463.6
155,2,0,1,0,0,40,64,10,101471.0
156,1,0,0,0,0,50,8,4,12164.0
157,2,0,1,0,1,100,2048,0,4653.6
158,3,0,1,1,0,80,16,4,12193.8
159,2,1,1,0,1,30,256,2,4841.6
160,4,0,1,0,0,60,128,4,12860.6
161,2,0,0,0,0,70,1,8,83282.8
162,5,0,1,0,1,80,512,4,9158.4
163,2,0,1,1,0,0,2,6,123867.2
164,1,1,1,0,1,20,256,10,101493.0
165,2,0,1,0,0,10,32,4,5595.0
166,3,0,0,0,0,80,64,0,12260.2
167,2,0,1,0,1,60,4,4,11934.8
168,4,0,1,1,0,90,4096,2,35891.6
169,2,1,1,0,1,40,256,4,4567.4
170,5,0,1,0,0,50,1024,8,122401.6
171,2,0,0,0,0,100,64,4,4224.2
172,2,0,0,0,1,100,8,4,9138.4
173,1,0,0,0,0,100,2048,6,89126.6
174,2,0,0,1,0,100,16,10,105377.8
175,3,1,0,0,1,100,256,4,12297.4
176,2,0,0,0,0,100,64,0,4648.2
177,4,0,0,0,1,100,128,4,12807.2
178,2,0,0,0,0,100,1,2,11177.4
179,5,0,0,1,0,100,512,4,9228.6
180,2,1,0,0,1,80,2,8,80323.0
181,1,0,0,0,0,30,256,4,11858.4
182,2,0,0,0,0,70,32,6,87772.6
183,3,0,0,0,1,80,64,10,48729.0
184,2,0,0,1,0,0,4,4,18477.8
185,4,1,0,0,1,100,4096,0,8912.4
186,2,0,0,0,0,20,256,4,4972.6
187,5,0,0,0,0,80,1024,2,9203.2
188,2,0,0,0,1,10,8,4,9598.8
189,1,0,0,1,0,90,2048,8,102864.0
190,2,1,0,0,1,40,256,4,4601.6
191,3,0,0,0,0,50,64,6,10759.4
192,2,0,0,0,0,80,16,10,95077.8
193,4,0,0,0,1,30,128,4,13277.2
194,2,0,0,1,0,100,1,0,17796.8
195,5,1,0,0,1,70,512,4,9135.6
196,2,0,0,0,0,80,256,2,4714.4
197,1,0,0,0,0,0,2,4,18547.8
198,2,0,0,0,1,20,32,8,98918.2
199,3,0,0,1,0,80,64,4,12274.0
200,2,1,0,0,1,10,4,6,72845.4
201,4,0,1,0,0,90,4096,10,111910.8
202,2,0,1,0,0,100,256,4,4373.0
203,5,0,0,0,1,40,1024,0,9167.2
204,2,0,1,1,0,50,8,4,12221.4
205,1,1,1,0,1,80,2048,2,17805.2
206,2,0,0,0,0,30,256,4,4595.4
207,3,0,1,0,0,70,64,8,38121.2
208,2,0,1,0,1,80,16,4,5091.2
209,4,0,0,1,0,100,128,6,49566.0
210,2,1,1,0,1,0,1,10,85640.4
211,5,0,1,0,0,20,512,4,9161.6
212,2,0,0,0,0,80,256,0,4707.6
213,1,0,1,0,1,10,2,4,13331.4
214,2,0,0,1,0,90,32,2,17699.0
215,3,1,1,0,1,100,64,4,12145.4
216,2,0,1,0,0,40,4,8,80934.0
217,4,0,0,0,0,50,256,4,13127.4
218,2,0,1,0,1,80,4096,6,85575.0
219,2,0,1,1,0,30,1024,10,103263.4
220,5,1,0,0,1,100,8,4,9145.8
221,1,0,1,0,0,80,256,4,11768.8
222,2,0,0,0,0,70,2048,0,4785.0
223,3,0,1,0,1,0,64,2,16041.0
224,2,0,1,1,0,20,16,4,12205.0
225,2,1,0,0,1,80,128,8,101582.4
226,2,0,1,0,0,60,64,4,4372.0
227,2,0,1,0,0,60,64,4,4372.0
228,2,0,1,0,0,60,64,4,4372.0
229,2,0,1,0,0,60,64,4,4372.0
230,2,0,1,0,0,60,64,4,4372.0
231,2,0,1,0,0,60,64,4,4372.0
232,2,0,1,0,0,60,64,4,4372.0
233,2,0,1,0,0,10,64,4,5741.8
234,2,0,1,0,0,90,1,4,14714.2
235,2,0,1,0,0,100,512,4,4345.0
236,2,0,1,0,0,100,512,4,4345.0
237,2,0,1,0,0,100,512,4,4345.0
238,2,0,1,0,0,100,512,4,4345.0
239,2,0,1,0,0,100,512,4,4345.0
240,2,0,1,0,0,100,512,4,4345.0
241,2,0,1,0,0,100,512,4,4345.0
242,4,0,1,0,0,100,512,6,19380.4
243,2,0,1,0,0,100,512,10,101175.6
244,5,0,1,0,0,100,256,4,9122.2
245,1,0,1,0,0,40,2,0,17623.2
246,2,0,1,0,0,100,512,4,4345.0
247,2,0,1,0,0,50,32,2,4868.6
248,3,0,1,0,0,80,4,4,12812.2
249,2,0,1,0,0,30,256,8,100467.6
250,4,0,1,0,0,80,4096,4,12770.4
251,2,0,0,0,0,100,1024,6,88577.4
252,5,0,1,0,1,70,256,10,299675.2
253,2,0,1,0,0,0,8,4,18042.2
254,1,0,0,1,1,20,2048,4,12031.0
255,2,1,1,0,0,80,16,0,4980.4
256,3,0,1,0,0,100,512,4,12157.0
257,2,0,0,0,1,10,128,2,5760.6
258,2,0,1,0,0,90,1,4,14714.2
259,4,0,1,1,0,40,256,8,124667.2
260,2,1,0,0,1,80,2,4,12780.4
261,5,0,1,0,0,50,32,6,47594.2
262,2,0,0,0,0,100,256,10,101577.2
263,1,0,1,0,1,30,4,4,12456.4
264,2,0,1,0,0,80,4096,4,4277.2
265,3,0,0,1,0,80,4096,0,12120.0
266,2,1,1,0,1,80,4096,4,4277.8
267,2,1,1,0,1,80,4096,4,4277.8
268,2,1,1,0,1,80,4096,4,4277.8
269,2,1,1,0,1,80,4096,2,4697.6
270,4,1,0,0,1,80,4096,8,38774.4
271,2,1,1,0,1,80,4096,4,4277.8
272,5,1,1,0,1,80,4096,4,9222.2
273,1,1,0,1,1,80,4096,6,90846.0
274,2,1,1,0,1,80,4096,10,101526.8
275,2,1,1,0,1,80,4096,4,4277.8
276,3,1,0,0,1,80,4096,4,12093.8
277,2,1,1,0,1,70,4096,0,4741.0
278,2,1,1,0,1,0,4096,4,18022.0
279,4,1,0,1,1,80,4096,2,35843.4
280,2,1,1,0,1,20,4096,8,101099.2
281,5,1,1,0,1,10,4096,4,9187.8
282,2,1,0,0,1,90,4096,4,4338.2
283,1,1,1,0,1,80,4096,6,90144.0
284,2,1,1,0,1,40,4096,10,102051.6
285,3,1,0,1,1,50,4096,4,12104.2
286,2,1,1,0,1,80,4096,4,4277.8
287,2,1,1,0,1,30,4096,0,4824.2
288,4,1,0,0,1,70,4096,4,12862.8
289,2,1,1,0,1,80,4096,2,4697.6
290,5,1,1,0,1,0,4096,4,9297.6
291,2,1,0,1,1,20,4096,8,103897.8
292,1,1,1,0,1,80,1024,4,11798.8
293,2,1,1,0,1,10,8,6,76880.0
294,3,1,0,0,1,90,2048,10,48222.2
295,2,1,1,0,1,40,16,4,4835.0
296,2,1,1,0,1,80,4096,4,4277.8
297,4,1,0,1,1,50,128,0,35720.2
298,2,1,1,0,1,30,1,4,14785.6
299,5,1,1,0,1,80,4096,2,9170.6
