Iteration,new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
134,1,1,1,0,0,90,512,4,11767.8
135,2,1,0,0,0,90,512,4,4343.8
136,4,1,0,0,1,10,4096,4,13864.8
137,2,1,0,0,0,90,2,4,12884.2
138,2,1,1,0,0,20,4,4,11915.4
139,3,1,0,0,0,90,512,4,12094.6
140,2,1,0,0,1,30,512,4,4597.4
141,1,1,0,0,0,0,128,6,82241.2
142,2,1,0,0,0,50,16,10,96201.4
143,2,1,1,0,0,90,512,4,4332.2
144,4,1,1,0,0,90,4096,4,12701.4
145,2,1,1,0,1,10,2,4,12818.2
146,2,1,1,0,0,60,4,8,80764.0
147,3,1,1,0,0,20,512,6,11045.4
148,1,1,1,0,0,90,1,4,15290.4
149,2,1,1,0,0,30,512,10,100359.6
150,2,1,1,0,1,0,128,4,18028.6
151,4,1,1,0,0,90,8,4,13749.0
152,2,1,1,0,0,50,16,8,96376.4
153,2,1,1,0,0,90,512,4,4332.2
154,3,1,1,0,0,10,512,6,11763.6
155,2,1,1,0,1,60,4096,10,101788.6
156,1,1,1,0,0,90,2,4,13373.4
157,2,1,1,0,0,20,4,4,11915.4
158,5,1,1,0,0,40,512,8,122625.4
159,4,1,1,0,0,90,1,4,20226.6
160,2,1,1,1,1,30,512,0,17612.2
161,2,1,1,0,0,0,8,4,18025.0
162,3,1,1,0,0,50,128,6,10728.8
163,2,1,1,0,0,90,16,10,94988.4
164,1,1,1,1,0,90,512,4,11746.4
165,5,1,1,0,1,10,512,4,9120.0
166,2,1,1,0,0,60,4096,8,101362.6
167,4,1,1,0,0,90,2,0,9506.6
168,2,1,1,1,0,20,4,4,12501.0
169,2,1,1,0,0,40,512,4,4581.6
170,3,1,1,0,1,90,1,6,18199.2
171,2,1,1,0,0,30,512,10,100359.6
172,1,1,1,0,0,0,8,4,18420.2
173,5,1,1,1,0,90,128,4,9237.8
174,2,1,1,0,0,50,1024,0,4860.0
175,4,1,1,0,1,90,512,4,12824.6
176,2,1,1,0,0,10,16,8,96646.8
177,2,1,1,0,0,90,2048,4,4308.6
178,3,1,1,1,0,60,2048,6,10871.6
179,2,1,1,0,0,40,2048,10,101523.4
180,5,1,1,0,1,20,2048,4,9166.8
181,1,1,1,0,0,90,2048,4,11732.0
182,2,1,1,0,0,100,2048,0,4673.4
183,2,1,1,1,0,30,2048,4,11984.2
184,4,1,1,0,0,90,2048,8,38961.2
185,2,1,1,0,0,0,4096,4,18005.4
186,3,1,1,0,1,70,32,6,10880.0
187,2,1,1,0,0,50,2,10,80014.6
188,5,1,1,1,0,90,4,4,9242.2
189,1,1,1,0,0,90,2048,4,11732.0
190,2,1,1,0,0,10,1,4,14828.0
191,2,1,1,0,1,60,1024,0,4733.8
192,4,1,1,0,0,40,8,8,48939.6
193,2,1,1,1,0,100,64,4,11796.6
194,2,1,1,0,0,90,128,6,83270.8
195,3,1,1,0,0,20,256,4,12252.0
196,5,1,1,0,1,30,16,10,301147.8
197,1,1,1,0,0,90,2048,4,11732.0
198,2,1,1,1,0,70,32,4,11841.4
199,2,1,1,0,0,0,4096,0,11402.0
200,4,1,1,0,0,50,2,8,58691.4
201,2,1,1,0,1,90,4,4,11885.8
202,2,1,1,0,0,80,1,6,78964.4
203,3,1,1,1,0,90,2048,4,12001.0
204,1,1,1,0,0,10,1024,10,99752.2
205,5,1,1,0,0,60,8,4,9136.2
206,2,1,1,0,1,90,64,4,4370.6
207,2,1,1,0,0,40,256,0,4843.2
208,4,1,1,1,0,100,128,8,124931.4
209,2,1,1,0,0,20,16,4,4872.0
210,2,1,1,0,0,90,2048,6,83293.4
211,3,1,1,0,1,30,512,4,12112.8
212,5,1,1,0,0,70,32,10,300625.4
213,2,1,1,1,0,0,4096,4,18470.4
214,1,1,1,0,0,50,2,4,13261.0
215,2,1,1,0,0,90,4,0,5479.0
216,4,1,1,0,1,80,512,8,39259.4
217,2,1,1,0,0,90,1,4,14744.0
218,2,1,1,1,0,10,2048,6,93741.4
219,3,1,1,0,0,60,1024,4,12064.0
220,2,1,1,0,0,90,8,10,86059.6
221,5,1,1,0,1,40,512,4,9278.6
222,1,1,1,0,0,100,64,4,11763.6
223,2,1,1,1,0,20,256,0,17625.4
224,4,1,1,0,0,90,128,8,39367.0
225,2,1,1,0,0,30,16,4,4689.2
226,2,1,1,0,0,90,512,4,4332.2
227,2,1,1,0,0,90,512,4,4332.2
228,2,1,1,0,0,90,512,4,4332.2
229,2,1,1,0,0,90,512,4,4332.2
230,2,1,1,0,0,90,512,4,4332.2
231,2,1,1,0,0,90,512,4,4332.2
232,2,1,1,0,0,90,512,4,4332.2
233,2,1,1,0,0,90,512,4,4332.2
234,2,1,1,0,0,90,512,4,4332.2
235,2,1,1,0,0,90,512,4,4332.2
236,2,1,1,0,0,90,2048,4,4308.6
237,2,1,1,0,0,70,2048,4,4370.2
238,2,1,1,0,0,0,2048,4,17978.4
239,2,1,1,0,0,50,2048,4,4555.0
240,2,1,1,0,0,90,2048,4,4308.6
241,2,1,1,0,0,80,2048,2,4711.8
242,2,1,1,0,0,90,2048,4,4308.6
243,2,1,1,0,0,10,2048,6,88259.2
244,3,1,1,0,0,60,2048,10,48515.6
245,2,1,1,0,0,90,2048,4,4308.6
246,5,1,1,0,0,100,2048,4,9184.4
247,1,1,1,0,0,40,2048,4,11881.8
248,2,1,1,0,0,20,2048,0,5033.8
249,2,0,1,0,0,90,2048,8,100745.0
250,4,1,1,0,0,30,2048,2,9006.4
251,2,1,1,0,1,70,2048,4,4371.6
252,3,1,1,0,0,90,2048,4,12002.0
253,2,1,1,0,0,0,2048,6,82408.8
254,5,1,1,1,0,50,2048,10,301627.6
255,1,0,1,0,0,90,2048,4,11732.8
256,2,1,1,0,0,80,2048,4,4284.0
257,2,1,1,0,1,80,2048,0,4693.4
258,4,1,1,0,0,80,2048,8,39154.6
259,2,1,1,1,0,80,2048,4,11867.8
260,2,0,1,0,0,80,2048,2,4687.6
261,3,1,1,0,0,80,2048,4,12050.4
262,2,1,1,0,1,80,32,6,87713.8
263,5,1,1,0,0,80,4096,4,9289.0
264,1,1,1,0,0,80,2,10,80069.8
265,2,1,1,1,0,80,2048,4,11867.8
266,2,0,1,0,0,80,4,4,11938.0
267,4,1,1,0,0,10,1,0,10120.6
268,2,1,1,0,1,60,2048,4,4405.0
269,2,1,1,0,0,80,1024,8,101373.6
270,3,1,1,0,0,100,8,2,12452.0
271,2,1,1,1,0,40,64,4,11965.6
272,5,0,1,0,0,20,256,4,9197.6
273,1,1,1,0,0,30,128,6,88493.8
274,2,1,1,0,1,70,2048,10,100734.2
275,2,1,1,0,0,0,16,4,17947.6
276,4,1,1,0,0,50,2048,4,13063.2
277,2,1,1,1,0,80,32,0,17671.6
278,2,0,1,0,0,10,4096,4,5730.0
279,3,1,1,0,0,60,2048,8,37914.0
280,2,1,1,0,1,100,2,2,7458.6
281,5,1,1,0,0,40,4,4,9203.4
282,1,1,1,0,0,20,2048,4,12048.4
283,2,1,1,1,0,80,1,6,116211.6
284,2,0,1,0,0,30,1024,10,100677.8
285,4,1,1,0,0,70,8,4,13787.6
286,2,1,1,0,1,0,64,4,18001.2
287,2,1,1,0,0,50,2048,0,4879.2
288,3,1,1,0,0,80,256,4,12204.8
289,2,1,1,1,0,10,128,8,105718.0
290,5,1,1,0,0,60,16,4,9146.6
291,1,0,1,0,0,100,2048,2,17711.0
292,2,1,1,0,1,40,2048,4,4577.8
293,2,1,1,0,0,90,32,6,87183.0
294,4,1,1,0,0,20,2048,10,124133.6
295,2,1,1,1,0,30,4096,4,11936.2
296,2,1,1,0,0,90,2,4,12725.4
297,3,0,1,0,0,80,4,0,12843.2
298,2,1,1,0,1,70,2048,4,4371.6
299,5,1,1,0,0,0,1,8,120636.6
